 ,Value
1,4301.531
2,4239.863
3,4214.780
4,4174.290
5,4234.714
6,4248.871
7,4182.170
8,4250.429
9,4152.783
10,4208.166
11,4114.965
12,4248.715
13,4134.368
14,4141.492
15,4155.581
16,4082.830
17,4185.502
18,4240.461
19,4102.373
20,4024.835
21,4013.001
22,4031.149
23,4041.448
24,4162.025
25,4217.975
26,4241.083
27,4284.586
28,4204.875
29,4243.435
30,4297.127
31,4253.481
32,4120.445
33,4200.497
34,4169.488
35,4145.602
36,4215.416
37,4229.851
38,4156.443
39,4242.606
40,4163.350
41,4103.973
42,4145.449
43,4159.003
44,4148.434
45,4104.774
46,4133.125
47,4104.100
48,4054.616
49,4104.844
50,4149.199
51,4043.926
52,4144.702
53,4101.714
54,4145.762
55,4134.738
56,4174.625
57,4146.279
58,4161.031
59,4111.637
60,4229.603
61,4165.753
62,4170.351
63,4118.265
64,4119.584
65,4154.676
66,4175.039
67,4185.422
68,4117.789
69,4094.552
70,4126.829
71,4104.927
72,4151.650
73,4125.677
74,4205.351
75,4225.996
76,4281.354
77,4273.834
78,4225.103
79,4121.403
80,4147.890
81,4124.797
82,4163.525
83,4108.921
84,4168.201
85,4185.134
86,4134.084
87,4176.075
88,4166.445
89,4107.906
90,4169.726
91,4264.435
92,4233.024
93,4268.144
94,4241.023
95,4306.864
96,4076.535
97,4149.301
98,4053.737
99,4131.268
100,4128.305
101,4293.042
102,4186.074
103,4281.026
104,4208.184
105,4118.000
106,4112.707
107,4220.564
108,4253.520
109,4242.259
110,4111.158
111,4110.753
112,4112.701
113,4205.416
114,4025.067
115,4046.485
116,4125.044
117,4097.705
118,4057.709
119,4184.263
120,4137.840
121,4189.938
122,4202.274
123,4186.131
124,4191.707
125,4221.950
126,4152.811
127,4074.795
128,4074.378
129,3985.426
130,4063.043
131,4129.506
132,4140.638
133,4010.771
134,4040.209
135,4118.738
136,4132.944
137,4097.736
138,4000.311
139,3921.874
140,4023.471
141,3977.794
142,3942.146
143,3836.670
144,3866.396
145,3994.538
146,3990.206
147,4016.893
148,3961.667
149,3953.470
150,3978.284
151,3950.220
152,3984.741
153,4010.567
154,4050.485
155,3896.483
156,4061.012
157,4115.803
