 ,Value
1,3594.872
2,3549.474
3,3488.361
4,3499.651
5,3598.718
6,3618.657
7,3582.789
8,3562.351
9,3579.228
10,3582.775
11,3561.644
12,3586.370
13,3514.077
14,3548.509
15,3531.358
16,3555.267
17,3601.339
18,3593.781
19,3598.274
20,3595.209
21,3587.863
22,3607.725
23,3576.996
24,3681.373
25,3604.330
26,3551.190
27,3582.364
28,3542.741
29,3576.779
30,3605.823
31,3559.877
32,3602.055
33,3591.415
34,3646.762
35,3720.752
36,3646.497
37,3577.051
38,3683.260
39,3626.587
40,3597.800
41,3644.218
42,3637.615
43,3712.847
44,3726.344
45,3732.471
46,3728.061
47,3639.664
48,3656.892
49,3610.446
50,3704.008
51,3653.147
52,3723.826
53,3643.966
54,3576.257
55,3696.688
56,3681.633
57,3678.423
58,3649.753
59,3587.576
60,3707.786
61,3717.363
62,3566.152
63,3659.954
64,3645.956
65,3628.308
66,3611.692
67,3667.681
68,3617.327
69,3620.760
70,3662.210
71,3607.974
72,3578.162
73,3590.736
74,3600.630
75,3577.292
76,3496.450
77,3489.244
78,3506.002
79,3515.930
80,3608.400
81,3504.395
