 ,Value
1,4159.678
2,4018.927
3,4162.468
4,4052.502
5,4142.720
6,4125.862
7,4167.458
8,4025.846
9,4036.206
10,4055.767
11,4012.330
12,4076.667
13,4097.240
14,4032.351
15,3984.248
16,4047.229
17,4022.062
18,4080.013
19,4075.134
20,4089.995
21,3980.580
22,4005.257
23,4037.666
24,4061.128
25,4244.842
26,4205.019
27,4156.729
28,4194.547
29,4189.675
30,4243.653
31,4229.150
32,4270.304
33,4256.275
34,4163.166
35,4156.020
36,4153.213
37,4192.540
38,4206.203
39,4183.551
40,4237.523
41,4193.122
42,4207.319
43,4172.491
44,4290.697
45,4283.306
46,4175.343
47,4237.143
48,4188.805
49,4167.358
50,4102.069
51,4085.971
52,4119.403
53,4120.350
54,4111.819
55,4153.113
56,4071.505
57,4209.069
58,4143.488
59,4105.426
60,4137.841
61,4214.273
62,4159.329
63,4227.418
64,4353.686
65,4215.148
66,4222.343
67,4126.224
68,4224.237
69,4277.301
70,4432.475
71,4350.686
72,4272.717
73,4246.193
74,4327.611
75,4229.746
76,4266.192
77,4263.455
78,4315.997
79,4414.625
80,4266.716
81,4332.595
82,4183.398
83,4137.903
84,4220.445
85,4147.177
86,4197.215
87,4131.900
88,4169.265
89,4310.137
90,4200.116
91,4325.620
92,4224.832
93,4417.924
94,4419.890
95,4226.541
96,4270.662
97,4188.258
98,4160.312
99,4267.395
100,4174.432
101,4079.499
102,4150.449
103,4272.247
104,4173.121
105,4119.128
106,4266.056
107,4155.110
108,4328.874
109,4173.623
110,4193.672
111,4161.450
112,4165.143
113,4162.393
114,4081.856
115,4120.729
116,3992.093
117,4014.211
118,4181.526
119,4138.775
120,4170.624
121,4197.274
122,4287.614
123,4216.943
124,4117.156
125,4223.316
126,4101.588
127,4165.947
128,4096.084
129,4214.785
130,4133.522
131,4137.517
132,4119.764
133,4081.866
134,4117.411
135,4191.090
136,4064.297
137,4045.192
138,4093.549
139,4093.800
140,4014.029
141,4011.772
142,4009.289
143,3973.778
144,4061.955
145,3984.538
146,4015.694
147,3975.302
148,3996.666
149,3984.732
150,4007.264
151,4018.382
152,3990.491
153,4102.733
154,4050.000
155,4064.153
