 ,Value
1,3380.340
2,3385.284
3,3374.648
4,3411.265
5,3388.267
6,3365.916
7,3373.890
8,3364.202
9,3364.431
10,3377.888
11,3373.100
12,3358.725
13,3404.193
14,3378.525
15,3312.522
16,3339.413
17,3363.373
18,3366.982
19,3422.871
20,3380.456
21,3337.380
22,3369.137
23,3363.189
24,3397.313
25,3362.368
26,3357.564
27,3391.729
28,3404.332
29,3373.535
30,3361.919
31,3399.636
32,3372.439
33,3369.149
34,3360.802
35,3370.307
36,3377.084
37,3366.588
38,3344.612
39,3380.504
40,3420.055
41,3400.000
42,3348.882
43,3387.326
44,3340.165
45,3333.110
46,3346.230
47,3369.365
48,3384.637
49,3339.606
50,3369.043
51,3389.496
52,3373.646
53,3364.236
54,3373.994
55,3413.600
56,3380.452
57,3427.647
58,3395.007
59,3405.519
60,3406.220
61,3396.205
62,3403.482
63,3384.650
64,3411.208
65,3415.752
66,3443.974
67,3415.342
68,3420.072
69,3373.971
70,3427.202
71,3415.882
72,3409.117
73,3392.357
74,3375.393
75,3355.889
76,3379.934
77,3433.995
78,3424.898
