 ,Value
1,3402.160
2,3412.459
3,3371.331
4,3390.089
5,3424.792
6,3418.016
7,3385.842
8,3381.371
9,3397.092
10,3370.077
11,3390.442
12,3414.247
13,3402.168
14,3358.113
15,3399.468
16,3428.286
17,3399.190
18,3381.053
19,3381.610
20,3329.669
21,3398.112
22,3433.460
23,3423.114
24,3442.858
25,3421.474
26,3440.238
27,3441.417
28,3436.193
29,3435.442
30,3401.225
31,3415.747
32,3421.041
33,3417.494
34,3384.150
35,3392.153
36,3358.398
37,3371.812
38,3394.405
39,3377.136
40,3378.598
41,3375.955
42,3364.885
43,3363.601
44,3414.764
45,3387.106
46,3386.309
47,3378.735
48,3322.049
49,3325.251
50,3349.538
51,3412.948
52,3374.604
53,3329.790
54,3329.058
55,3384.065
56,3373.631
57,3369.125
58,3380.947
59,3386.984
60,3347.489
61,3381.135
62,3382.564
63,3353.102
64,3404.467
65,3425.033
66,3424.942
67,3420.310
68,3411.329
69,3408.746
70,3411.105
71,3408.059
72,3400.193
