 ,Value
1,3297.067
2,3398.543
3,3337.644
4,3356.656
5,3327.397
6,3312.423
7,3303.010
8,3312.471
9,3316.251
10,3273.624
11,3278.396
12,3302.460
13,3282.702
14,3282.150
15,3296.142
16,3312.612
17,3354.066
18,3318.346
19,3299.102
20,3340.987
21,3339.851
22,3285.398
23,3271.865
24,3235.429
25,3258.549
26,3322.947
27,3272.184
28,3312.007
29,3300.280
30,3290.468
31,3308.273
32,3269.901
33,3293.876
34,3259.365
35,3223.060
36,3233.594
37,3269.030
38,3222.389
39,3237.220
40,3275.837
41,3270.006
42,3261.508
43,3264.520
44,3315.540
45,3279.012
46,3271.120
47,3296.659
48,3268.354
49,3257.743
50,3272.933
51,3287.910
52,3286.736
53,3291.722
54,3323.013
55,3290.077
56,3280.627
57,3265.656
58,3277.968
59,3273.419
60,3259.739
61,3254.374
62,3275.990
63,3264.149
64,3282.624
65,3278.186
66,3285.361
67,3323.657
68,3322.741
69,3287.133
70,3305.112
71,3244.885
72,3276.328
73,3295.650
74,3276.321
75,3319.433
76,3289.009
77,3254.725
78,3253.161
79,3288.336
80,3289.594
81,3298.914
82,3289.102
83,3293.310
84,3292.417
85,3287.545
86,3289.027
87,3320.759
88,3331.416
89,3290.628
90,3260.775
91,3297.417
92,3299.171
93,3299.980
94,3318.407
95,3291.976
96,3276.918
97,3310.721
98,3298.073
99,3296.923
100,3320.856
101,3323.805
102,3280.594
103,3287.736
104,3283.827
105,3288.090
106,3278.395
107,3321.667
108,3323.548
109,3305.639
110,3285.487
111,3326.207
112,3335.728
113,3306.804
114,3270.740
115,3298.767
116,3291.172
117,3325.968
118,3338.334
119,3342.658
120,3355.741
121,3358.632
