 ,Value
1,3175.262
2,3206.559
3,3218.314
4,3260.133
5,3277.409
6,3251.296
7,3210.904
8,3240.133
9,3227.144
10,3234.534
11,3253.924
12,3221.925
13,3245.502
14,3255.793
15,3270.211
16,3242.122
17,3245.690
18,3231.175
19,3240.512
20,3223.508
21,3234.766
22,3240.363
23,3229.720
24,3237.425
25,3237.174
26,3237.754
27,3239.123
28,3239.646
29,3246.110
30,3225.224
31,3229.054
32,3241.371
33,3279.859
34,3251.960
35,3263.508
36,3247.623
37,3233.519
38,3223.365
39,3222.046
40,3191.525
41,3222.328
42,3234.743
43,3223.678
44,3231.901
45,3244.330
46,3266.391
47,3236.175
48,3240.322
49,3265.723
50,3243.767
51,3232.885
52,3213.746
53,3219.762
54,3242.198
55,3257.945
56,3266.990
57,3252.953
58,3244.464
59,3259.395
60,3219.320
61,3224.698
62,3251.635
63,3256.064
64,3244.033
65,3227.701
66,3219.092
67,3241.292
68,3265.290
69,3238.339
70,3233.844
71,3243.199
72,3275.442
73,3288.613
74,3270.171
75,3258.458
76,3235.735
77,3236.116
78,3239.752
79,3228.107
80,3221.029
81,3243.324
82,3249.864
83,3240.810
84,3245.421
85,3258.082
86,3256.804
87,3238.263
88,3207.098
89,3250.769
90,3202.551
91,3187.635
92,3221.380
93,3220.793
94,3227.077
95,3222.300
96,3229.047
97,3223.376
98,3258.048
99,3232.589
100,3242.459
101,3233.160
102,3225.248
103,3223.087
104,3232.328
105,3218.477
106,3229.051
