X	Y
299.000	707.000
299.983	706.829
300.966	706.659
301.949	706.489
302.932	706.319
303.915	706.149
304.898	705.980
305.882	705.812
306.865	705.645
307.849	705.478
308.832	705.312
309.816	705.148
310.800	704.984
311.785	704.822
312.769	704.662
313.754	704.503
314.740	704.346
315.725	704.191
316.711	704.038
317.697	703.887
318.684	703.740
319.671	703.594
320.658	703.452
321.646	703.313
322.634	703.178
323.623	703.047
324.613	702.920
325.603	702.797
326.594	702.680
327.585	702.568
328.577	702.462
329.570	702.363
330.563	702.272
331.557	702.188
332.552	702.114
333.548	702.049
334.544	701.993
335.540	701.946
336.537	701.905
337.534	701.870
338.531	701.839
339.528	701.812
340.526	701.786
341.523	701.759
342.520	701.727
343.517	701.689
344.513	701.641
345.509	701.579
346.503	701.499
347.496	701.401
348.488	701.291
349.479	701.181
350.472	701.082
351.467	701.007
352.463	700.966
353.461	700.969
354.457	701.025
355.447	701.142
356.428	701.322
357.396	701.564
358.347	701.866
359.281	702.215
360.199	702.606
361.102	703.029
361.992	703.480
362.870	703.955
363.736	704.449
364.593	704.960
365.441	705.486
366.281	706.024
367.113	706.573
367.940	707.131
368.762	707.697
369.579	708.270
370.392	708.848
371.202	709.430
372.009	710.017
372.814	710.606
373.618	711.197
374.420	711.789
375.223	712.382
376.025	712.975
376.828	713.567
377.631	714.159
378.433	714.752
379.235	715.346
380.034	715.943
380.831	716.543
381.626	717.146
382.416	717.755
383.203	718.368
383.985	718.988
384.761	719.614
385.532	720.248
386.296	720.890
387.052	721.540
387.800	722.200
388.540	722.870
389.270	723.549
389.991	724.239
390.700	724.940
391.399	725.653
392.085	726.376
392.760	727.111
393.421	727.858
394.069	728.617
394.703	729.387
395.323	730.168
395.929	730.961
396.519	731.765
397.096	732.579
397.660	733.402
398.211	734.234
398.751	735.073
399.280	735.919
399.797	736.771
400.306	737.630
400.804	738.494
401.294	739.363
401.776	740.236
402.249	741.115
402.716	741.997
403.175	742.882
403.627	743.771
404.073	744.664
404.513	745.559
404.948	746.457
405.377	747.357
405.802	748.260
406.222	749.165
406.638	750.072
407.051	750.980
407.460	751.890
407.865	752.801
408.269	753.714
408.670	754.627
409.069	755.541
409.467	756.456
409.865	757.371
410.262	758.286
410.660	759.201
411.059	760.116
411.457	761.030
411.853	761.946
412.246	762.863
412.633	763.782
413.013	764.705
413.384	765.631
413.742	766.562
414.085	767.499
414.410	768.442
414.715	769.392
414.996	770.349
415.251	771.313
415.479	772.285
415.677	773.262
415.845	774.246
415.983	775.234
416.094	776.225
416.179	777.219
416.242	778.215
416.286	779.211
416.312	780.209
416.322	781.206
416.318	782.204
416.303	783.201
416.276	784.198
416.240	785.195
416.196	786.192
416.146	787.188
416.090	788.184
416.029	789.180
415.966	790.176
415.900	791.171
415.833	792.167
