 ,Value
1,3233.947
2,3225.908
3,3258.893
4,3210.484
5,3207.442
6,3206.113
7,3220.412
8,3218.683
9,3212.210
10,3243.849
11,3241.797
12,3283.498
13,3274.055
14,3230.565
15,3195.512
16,3216.075
17,3203.748
18,3203.067
19,3196.774
20,3231.255
21,3229.099
22,3232.608
23,3232.233
24,3257.885
25,3248.753
26,3257.389
27,3206.505
28,3213.908
29,3246.955
30,3256.031
31,3256.398
32,3260.875
33,3223.223
34,3227.830
35,3203.222
36,3231.364
37,3245.022
38,3248.141
39,3227.527
40,3253.330
41,3231.596
42,3261.089
43,3248.690
44,3242.933
45,3233.517
46,3229.875
47,3232.089
48,3206.004
49,3244.884
50,3240.844
51,3267.171
52,3271.876
53,3231.671
54,3218.544
55,3217.045
56,3219.347
57,3240.614
58,3234.657
59,3242.023
60,3231.598
61,3229.884
62,3255.714
63,3237.540
64,3221.097
65,3174.690
66,3235.497
67,3269.182
68,3244.799
69,3201.601
70,3246.892
71,3264.697
72,3275.819
73,3285.654
74,3253.597
75,3233.343
76,3209.067
77,3235.218
78,3235.335
79,3275.159
80,3274.061
81,3261.934
82,3216.542
83,3240.083
84,3273.866
85,3244.582
86,3258.668
87,3247.695
88,3253.924
89,3216.350
90,3269.194
91,3268.452
92,3254.542
93,3245.647
94,3240.769
95,3264.985
96,3242.775
97,3238.181
98,3242.814
99,3220.319
100,3227.622
101,3200.297
102,3211.131
103,3232.679
104,3262.106
105,3267.478
106,3253.833
