 ,Value
1,3335.487
2,3280.775
3,3294.701
4,3265.833
5,3323.013
6,3300.581
7,3331.057
8,3297.159
9,3294.262
10,3262.430
11,3249.886
12,3274.792
13,3299.386
14,3347.831
15,3360.661
16,3336.130
17,3332.233
18,3312.679
19,3335.494
20,3294.088
21,3249.936
22,3324.446
23,3255.574
24,3297.096
25,3315.839
26,3330.834
27,3309.835
28,3278.433
29,3324.340
30,3295.189
31,3293.921
32,3305.594
33,3370.551
34,3368.771
35,3294.257
36,3324.054
37,3280.446
38,3310.047
39,3265.233
40,3325.273
41,3290.952
42,3263.336
43,3305.486
44,3265.012
45,3287.332
46,3300.012
47,3310.154
48,3279.895
49,3265.558
50,3290.516
51,3246.835
