 ,Value
1,3287.140
2,3287.892
3,3272.175
4,3278.129
5,3251.187
6,3244.110
7,3257.329
8,3260.456
9,3281.122
10,3256.191
11,3259.242
12,3253.951
13,3264.730
14,3294.883
15,3303.505
16,3285.881
17,3245.142
18,3269.828
19,3270.403
20,3299.163
21,3312.104
22,3302.368
23,3270.451
24,3261.933
25,3264.495
26,3248.287
27,3271.317
28,3266.226
29,3247.900
30,3276.225
31,3289.827
32,3292.329
33,3276.893
34,3255.776
35,3253.792
36,3244.965
37,3243.586
38,3265.316
39,3285.583
40,3287.950
41,3308.399
42,3278.980
43,3299.347
44,3313.370
45,3292.023
46,3280.310
47,3277.888
48,3290.648
