 ,Value
1,3374.970
2,3371.977
3,3342.272
4,3375.392
5,3423.406
6,3389.842
7,3374.674
8,3392.502
9,3364.663
10,3314.443
11,3326.577
12,3387.037
13,3373.196
14,3318.957
15,3265.271
16,3317.344
17,3281.599
18,3290.094
19,3309.674
20,3317.375
21,3279.988
22,3310.228
23,3350.624
24,3373.966
25,3307.202
26,3291.257
27,3322.664
28,3289.196
29,3287.313
30,3341.438
31,3363.838
32,3295.093
33,3334.490
34,3316.363
35,3338.736
36,3266.757
37,3303.015
38,3317.451
39,3339.102
40,3351.426
41,3308.744
42,3279.960
43,3330.641
44,3325.551
45,3277.898
46,3297.676
47,3298.659
48,3347.739
49,3348.414
50,3356.842
51,3295.790
52,3325.640
53,3346.049
54,3315.677
55,3310.756
56,3331.642
57,3340.504
58,3309.845
59,3314.035
60,3296.790
61,3318.081
62,3244.723
63,3262.038
64,3306.588
65,3275.311
66,3289.604
67,3291.199
68,3272.177
69,3269.097
70,3312.630
71,3298.214
72,3279.233
73,3278.306
74,3316.574
75,3323.098
76,3277.397
77,3288.041
78,3235.407
79,3251.149
80,3292.657
81,3324.609
82,3312.268
83,3302.521
84,3219.002
85,3308.720
86,3291.832
87,3288.855
88,3250.817
89,3290.952
90,3299.597
91,3293.577
92,3347.955
93,3286.392
94,3355.610
95,3236.490
96,3280.565
97,3293.021
98,3327.514
99,3303.992
100,3346.278
101,3296.869
102,3301.208
103,3269.750
104,3344.331
105,3315.952
106,3323.848
107,3348.126
108,3304.026
109,3327.115
110,3317.892
111,3308.030
112,3271.851
113,3291.593
114,3325.330
115,3333.522
116,3342.907
117,3341.357
118,3312.319
119,3301.190
120,3325.232
121,3305.193
122,3314.566
123,3329.942
124,3306.459
125,3316.027
126,3309.177
127,3318.069
128,3316.782
129,3332.898
130,3292.612
131,3246.562
132,3279.729
133,3269.904
134,3271.084
135,3266.962
136,3293.956
137,3313.540
138,3285.474
139,3283.762
140,3290.128
141,3326.736
142,3320.363
143,3284.599
