 ,Value
1,3366.826
2,3395.714
3,3355.148
4,3344.163
5,3385.709
6,3413.209
7,3395.741
8,3379.177
9,3450.155
10,3431.873
11,3348.558
12,3330.749
13,3348.920
14,3324.251
15,3333.527
16,3418.133
17,3448.825
18,3379.779
19,3368.708
20,3442.495
21,3420.449
22,3363.370
23,3388.881
24,3390.380
25,3314.288
26,3390.559
27,3339.638
28,3332.721
29,3324.638
30,3379.020
31,3442.352
32,3351.136
33,3290.820
34,3370.042
35,3382.423
36,3288.268
37,3347.651
38,3286.181
39,3268.004
40,3333.754
41,3306.924
42,3319.465
43,3288.903
44,3294.117
45,3322.173
46,3324.789
47,3258.716
48,3322.724
49,3258.049
50,3314.167
51,3316.183
52,3292.625
53,3281.672
54,3318.588
55,3233.702
56,3304.207
57,3289.705
58,3281.965
59,3250.861
60,3257.258
61,3281.387
62,3338.303
63,3341.817
64,3307.435
65,3316.701
66,3253.744
67,3357.002
68,3298.456
69,3285.733
70,3327.356
71,3296.944
72,3287.778
73,3332.079
74,3326.686
75,3278.126
76,3252.926
77,3316.728
78,3280.598
79,3280.516
80,3351.754
81,3327.110
82,3333.221
83,3318.512
84,3328.738
85,3283.078
86,3272.667
87,3307.480
88,3280.771
89,3305.755
90,3299.268
91,3315.560
92,3303.670
93,3292.340
94,3265.100
95,3274.662
96,3270.061
97,3260.707
98,3307.107
99,3286.569
100,3320.308
101,3309.268
102,3311.396
103,3302.065
104,3384.600
105,3310.335
106,3277.680
107,3361.610
108,3330.663
109,3331.535
110,3308.928
111,3352.463
112,3323.257
113,3328.223
114,3362.285
115,3300.064
116,3312.249
117,3348.810
118,3318.087
119,3359.096
120,3328.228
121,3293.225
122,3346.193
123,3329.739
124,3312.790
125,3319.738
126,3303.298
127,3295.398
128,3286.281
129,3309.713
130,3327.787
131,3354.146
132,3356.844
133,3300.354
134,3333.486
135,3285.551
136,3295.008
137,3303.608
138,3310.850
139,3313.947
140,3322.008
141,3328.966
142,3313.987
143,3299.353
144,3300.572
145,3248.310
146,3265.435
147,3301.321
148,3347.433
149,3312.145
150,3310.349
