X	Y
218.500	414.500
219.437	414.851
220.373	415.205
221.308	415.563
222.240	415.927
223.168	416.301
224.092	416.685
225.010	417.084
225.921	417.498
226.824	417.930
227.716	418.383
228.597	418.858
229.464	419.358
230.315	419.885
231.147	420.440
231.959	421.025
232.747	421.642
233.509	422.291
234.242	422.972
234.945	423.684
235.613	424.429
236.245	425.205
236.841	426.009
237.398	426.840
237.916	427.696
238.398	428.573
238.846	429.468
239.264	430.377
239.652	431.299
240.014	432.232
240.352	433.174
240.669	434.124
240.965	435.079
241.244	436.041
241.505	437.007
241.750	437.977
241.982	438.950
242.201	439.927
242.407	440.906
242.603	441.888
242.789	442.871
242.966	443.856
243.134	444.843
243.295	445.830
243.449	446.819
243.597	447.809
243.740	448.800
243.877	449.791
244.010	450.783
244.139	451.775
244.266	452.768
244.389	453.761
244.511	454.754
244.631	455.748
244.750	456.741
244.869	457.735
244.988	458.729
245.108	459.722
245.229	460.716
245.353	461.709
245.479	462.702
245.608	463.694
245.742	464.686
245.880	465.677
246.025	466.667
246.176	467.656
246.334	468.645
246.499	469.632
246.669	470.618
246.846	471.603
247.028	472.587
247.215	473.570
247.407	474.552
247.603	475.534
247.804	476.514
248.007	477.494
248.214	478.473
248.423	479.452
248.633	480.430
248.844	481.409
249.056	482.387
249.266	483.365
249.476	484.344
249.683	485.323
249.887	486.303
250.087	487.283
250.283	488.265
250.473	489.247
250.657	490.231
250.833	491.216
251.002	492.202
251.162	493.190
251.314	494.179
251.455	495.170
251.586	496.162
251.707	497.156
251.817	498.150
251.918	499.146
252.010	500.143
252.092	501.140
252.165	502.138
252.229	503.137
252.285	504.136
252.333	505.136
252.372	506.136
252.403	507.136
252.427	508.136
252.443	509.137
252.452	510.138
252.454	511.138
252.449	512.139
252.437	513.140
252.418	514.141
252.393	515.141
252.361	516.141
252.324	517.141
252.280	518.141
252.230	519.141
252.175	520.140
252.114	521.139
252.047	522.137
251.975	523.135
251.898	524.133
251.815	525.131
251.728	526.128
251.636	527.124
251.538	528.120
251.436	529.116
251.329	530.111
251.218	531.105
251.102	532.099
250.982	533.093
250.857	534.086
250.727	535.078
250.593	536.070
250.455	537.061
250.312	538.051
250.164	539.041
250.012	540.030
249.856	541.019
249.695	542.007
249.529	542.994
249.358	543.980
249.183	544.965
249.003	545.949
248.818	546.933
248.627	547.915
248.431	548.897
248.230	549.877
248.024	550.856
247.811	551.834
247.593	552.811
247.368	553.786
247.137	554.760
246.899	555.732
246.654	556.702
246.402	557.671
246.141	558.637
245.872	559.601
245.594	560.562
245.306	561.520
245.007	562.476
244.698	563.427
244.376	564.375
244.042	565.318
243.695	566.257
243.335	567.191
242.962	568.119
242.575	569.042
242.174	569.959
241.760	570.870
241.333	571.776
240.894	572.675
240.442	573.567
239.978	574.454
239.504	575.336
239.020	576.212
238.528	577.083
238.029	577.950
237.523	578.814
237.012	579.674
236.495	580.531
235.974	581.386
235.449	582.238
234.919	583.087
234.387	583.934
233.851	584.780
233.313	585.623
232.773	586.466
232.230	587.307
231.686	588.146
231.141	588.986
230.594	589.824
230.047	590.662
229.500	591.500
