 ,Value
1,3447.670
2,3477.651
3,3443.500
4,3435.302
5,3487.660
6,3540.505
7,3356.703
8,3378.065
9,3447.914
10,3437.785
11,3472.907
12,3451.078
13,3479.132
14,3402.608
15,3383.968
16,3427.670
17,3485.166
18,3438.494
19,3442.503
20,3498.272
21,3497.728
22,3377.032
23,3448.528
24,3523.300
25,3561.155
26,3491.080
27,3461.305
28,3484.926
29,3505.770
30,3496.990
31,3528.503
32,3514.959
33,3501.880
34,3437.695
35,3470.970
36,3465.601
37,3378.104
38,3474.458
39,3580.860
40,3563.726
41,3446.319
42,3508.875
43,3502.989
44,3586.827
45,3549.064
46,3538.553
47,3588.059
48,3522.916
49,3454.667
50,3540.611
51,3507.553
52,3472.494
53,3565.265
54,3597.895
55,3579.212
56,3529.429
57,3562.144
58,3537.933
59,3619.552
60,3656.151
61,3677.789
62,3619.330
63,3642.023
64,3605.308
65,3625.957
66,3547.930
67,3589.470
68,3619.347
69,3620.324
70,3645.333
71,3569.484
72,3621.148
73,3587.533
74,3569.726
75,3562.629
76,3541.267
77,3618.793
78,3630.674
79,3636.554
80,3670.641
81,3629.202
82,3674.046
83,3619.705
84,3712.059
85,3651.815
86,3607.705
87,3567.338
88,3576.593
89,3596.989
90,3648.549
91,3582.320
92,3602.350
93,3619.120
94,3606.973
95,3566.921
96,3555.579
97,3605.290
98,3635.189
99,3701.787
100,3692.410
101,3682.683
102,3685.511
103,3709.975
104,3683.866
105,3735.752
106,3690.242
107,3725.101
108,3720.154
109,3746.013
110,3670.641
111,3675.486
112,3679.942
113,3649.751
114,3703.362
115,3556.552
116,3564.284
117,3521.712
118,3518.401
119,3487.158
120,3531.026
121,3540.347
122,3468.849
123,3462.914
124,3423.461
125,3496.415
126,3538.089
127,3466.454
128,3437.568
129,3413.885
130,3376.131
131,3350.104
132,3416.013
133,3417.086
134,3435.644
135,3489.507
136,3430.774
137,3457.743
138,3496.702
139,3509.482
140,3476.407
141,3484.478
142,3516.175
143,3455.802
144,3502.436
145,3520.965
146,3506.596
147,3417.060
148,3462.492
149,3429.312
150,3469.992
151,3472.955
152,3423.484
153,3408.014
154,3434.518
155,3383.641
156,3379.742
157,3411.338
158,3407.876
159,3443.871
160,3424.411
161,3410.173
162,3406.548
163,3414.341
164,3399.483
165,3352.930
166,3347.879
167,3384.705
168,3445.310
169,3425.796
170,3406.402
171,3364.388
172,3430.532
173,3382.245
174,3388.923
175,3385.911
