 ,Value
1,3409.395
2,3405.637
3,3429.246
4,3381.075
5,3508.412
6,3453.795
7,3527.419
8,3529.227
9,3525.143
10,3569.470
11,3496.017
12,3532.480
13,3496.729
14,3444.856
15,3471.917
16,3454.096
17,3443.595
18,3435.613
19,3466.618
20,3434.604
21,3433.536
22,3452.426
23,3403.738
24,3433.013
25,3507.408
26,3525.923
27,3500.579
28,3430.327
29,3472.196
30,3442.343
31,3387.358
32,3389.767
33,3407.389
34,3386.354
35,3425.470
36,3385.543
37,3464.551
38,3479.389
39,3527.347
40,3488.083
41,3441.934
42,3399.691
43,3382.019
44,3405.967
45,3433.739
46,3492.469
47,3475.133
48,3456.686
49,3489.273
50,3508.845
51,3383.629
52,3412.952
53,3409.171
54,3470.327
55,3448.150
56,3435.387
57,3399.421
58,3380.771
