 ,Value
1,3431.766
2,3443.423
3,3455.269
4,3484.839
5,3461.069
6,3423.546
7,3444.468
8,3464.816
9,3418.237
10,3424.561
11,3481.314
12,3439.318
13,3449.789
14,3526.395
15,3458.050
16,3475.124
17,3483.409
18,3516.601
19,3511.808
20,3518.200
21,3514.002
22,3518.824
23,3491.509
24,3459.163
25,3472.124
26,3506.222
27,3512.789
28,3478.442
29,3508.544
30,3494.696
31,3472.967
32,3484.960
33,3444.227
34,3512.225
35,3534.854
36,3583.125
37,3527.575
38,3456.530
39,3524.995
40,3524.048
41,3558.731
42,3553.228
43,3535.597
44,3465.698
45,3599.815
46,3508.516
47,3431.221
48,3466.992
49,3490.956
50,3443.922
51,3457.908
52,3488.182
53,3470.760
54,3407.249
55,3470.102
56,3447.780
57,3480.241
58,3420.156
59,3517.003
60,3500.748
61,3481.288
62,3560.127
63,3573.632
64,3574.805
65,3575.254
66,3556.294
67,3556.475
68,3533.624
69,3566.239
70,3484.923
71,3521.663
72,3505.244
73,3482.579
74,3476.374
75,3529.291
76,3561.141
77,3521.990
78,3526.451
79,3538.526
80,3515.498
81,3543.559
82,3528.712
83,3554.772
84,3518.277
85,3623.961
86,3578.780
87,3604.978
88,3587.652
89,3576.940
90,3668.331
91,3594.744
92,3621.536
93,3619.834
94,3679.517
95,3742.841
96,3719.127
97,3649.695
98,3619.707
99,3538.367
100,3614.123
101,3581.948
102,3662.062
103,3624.025
104,3743.983
105,3767.625
106,3808.827
107,3913.075
108,4064.386
109,4137.341
110,4147.650
111,4163.648
112,4449.218
113,4358.242
114,4397.571
115,4334.945
116,4285.055
117,4123.286
118,3988.215
119,3860.776
120,3839.147
121,3777.933
122,3714.986
123,3709.604
124,3697.641
125,3692.458
126,3636.334
127,3587.587
128,3564.841
129,3555.569
130,3536.049
131,3564.531
132,3490.619
133,3587.674
134,3631.211
135,3642.826
136,3605.219
137,3551.518
138,3512.249
139,3578.449
140,3623.239
141,3681.709
142,3630.361
143,3585.341
144,3535.842
145,3577.726
146,3515.987
147,3570.766
148,3629.098
149,3612.575
150,3556.012
151,3583.321
152,3548.309
153,3494.176
154,3644.762
155,3559.267
156,3628.669
157,3682.787
158,3666.995
159,3700.038
160,3768.664
161,3700.581
162,3735.367
163,3626.166
164,3681.135
165,3699.419
166,3626.046
167,3589.448
168,3573.289
169,3529.313
170,3560.295
171,3457.895
172,3503.376
173,3473.509
174,3488.544
175,3467.404
176,3434.293
177,3471.145
178,3429.198
179,3467.232
180,3507.070
181,3481.640
182,3523.257
183,3529.433
184,3532.934
185,3472.344
186,3496.952
187,3528.337
188,3566.483
189,3531.828
190,3541.353
191,3539.189
192,3575.415
193,3506.503
194,3433.151
195,3393.811
196,3411.446
197,3452.721
198,3464.462
199,3460.020
200,3458.034
201,3450.563
202,3444.101
203,3418.827
