 ,Value
1,3381.632
2,3379.408
3,3355.537
4,3354.558
5,3393.787
6,3420.170
7,3375.962
8,3361.016
9,3378.996
10,3384.583
11,3357.208
12,3395.728
13,3348.177
14,3344.532
15,3399.459
16,3390.935
17,3366.085
18,3395.372
19,3345.128
20,3410.233
21,3401.617
22,3387.505
23,3371.778
24,3314.120
25,3348.759
26,3306.681
27,3350.746
28,3370.174
29,3339.546
30,3357.478
31,3341.667
32,3369.210
33,3375.536
34,3387.267
35,3335.402
36,3363.344
37,3364.680
38,3350.224
39,3337.952
40,3333.006
41,3367.110
42,3367.847
43,3315.820
44,3382.376
45,3361.616
46,3324.880
47,3376.848
48,3378.551
49,3335.358
50,3305.261
51,3325.213
52,3371.912
53,3378.232
54,3351.625
55,3362.664
56,3391.165
57,3340.254
58,3316.882
59,3322.760
60,3360.611
61,3383.142
62,3336.672
63,3332.003
64,3336.836
65,3382.836
66,3343.456
67,3323.321
68,3366.665
69,3341.835
70,3323.035
71,3312.729
72,3314.490
73,3361.588
74,3333.164
75,3315.873
76,3364.795
77,3351.372
78,3364.055
79,3366.441
80,3309.727
81,3324.207
82,3366.286
83,3340.462
84,3353.223
85,3375.999
86,3355.902
