 ,Value
1,3641.658
2,3651.145
3,3645.014
4,3689.070
5,3621.073
6,3650.873
7,3635.474
8,3623.668
9,3648.347
10,3675.610
11,3580.675
12,3678.155
13,3601.438
14,3571.080
15,3549.029
16,3568.839
17,3538.808
18,3547.796
19,3594.812
20,3557.384
21,3590.310
22,3558.869
23,3551.580
24,3549.707
25,3573.494
26,3563.914
27,3527.718
28,3534.238
29,3555.529
30,3558.616
31,3505.662
32,3525.317
33,3584.920
34,3594.239
35,3574.821
36,3625.990
37,3619.038
38,3590.906
39,3608.601
40,3641.754
41,3593.262
42,3552.150
43,3567.119
44,3643.403
45,3631.716
46,3685.841
47,3685.558
48,3626.556
49,3698.262
50,3680.853
51,3682.384
52,3606.448
53,3612.641
54,3608.924
55,3642.729
56,3625.778
57,3562.632
58,3575.188
59,3647.257
60,3605.352
61,3611.956
62,3584.737
63,3589.904
64,3555.536
65,3519.363
66,3539.528
67,3561.973
68,3554.869
69,3613.401
70,3560.214
71,3585.809
72,3549.033
73,3573.959
74,3634.736
75,3574.134
76,3596.796
77,3680.507
78,3707.706
79,3673.241
80,3672.637
81,3699.868
82,3677.664
83,3682.076
84,3657.393
85,3667.847
86,3701.158
87,3665.483
88,3671.952
89,3692.577
90,3616.651
91,3669.856
92,3705.730
93,3691.731
94,3660.303
95,3626.058
96,3629.742
97,3629.326
98,3661.350
99,3637.301
100,3655.565
101,3680.857
102,3600.420
103,3618.990
104,3590.166
105,3573.792
106,3612.341
107,3579.093
108,3575.394
109,3605.877
110,3601.674
111,3665.614
112,3654.076
113,3615.951
114,3614.727
115,3647.514
116,3695.103
117,3681.783
118,3669.458
119,3667.534
