X	Y
707.000	374.000
707.551	374.837
708.102	375.675
708.652	376.513
709.201	377.352
709.748	378.192
710.293	379.033
710.836	379.876
711.376	380.721
711.913	381.568
712.446	382.417
712.975	383.268
713.500	384.122
714.020	384.980
714.534	385.840
715.042	386.704
715.543	387.572
716.038	388.444
716.525	389.321
717.004	390.201
717.474	391.087
717.936	391.977
718.387	392.872
718.827	393.773
719.257	394.678
719.674	395.590
720.079	396.507
720.471	397.430
720.848	398.359
721.212	399.293
721.562	400.232
721.899	401.176
722.223	402.125
722.535	403.078
722.835	404.034
723.123	404.995
723.399	405.958
723.665	406.925
723.921	407.894
724.167	408.866
724.403	409.840
724.631	410.817
724.850	411.795
725.061	412.775
725.264	413.757
725.461	414.740
725.652	415.724
725.836	416.709
726.015	417.696
726.190	418.683
726.360	419.671
726.527	420.659
726.690	421.649
726.850	422.638
727.008	423.628
727.162	424.619
727.314	425.610
727.464	426.601
727.611	427.593
727.755	428.585
727.898	429.577
728.038	430.570
728.177	431.563
728.314	432.556
728.450	433.549
728.584	434.542
728.717	435.536
728.849	436.530
728.980	437.524
729.111	438.518
729.241	439.512
729.371	440.506
729.500	441.500
