 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3252.447,2973,3543,3249.500,2,1,76.158
2,3239.384,3003,3496,3239.500,2,2,84.528
3,3227.599,3020,3475,3224.000,2,3,79.310
4,3236.514,2999,3492,3235.000,2,4,85.381
5,3239.223,2921,3476,3239.000,2,5,84.155
6,3240.309,3023,3456,3239.000,2,6,72.801
7,3243.381,3023,3530,3239.000,2,7,81.437
8,3235.265,3019,3456,3237.000,2,8,77.833
9,3244.735,3043,3490,3247.000,2,9,75.286
10,3257.734,3007,3589,3256.000,2,10,74.071
11,3239.298,3004,3538,3240.000,2,11,74.071
12,3230.041,3022,3478,3229.000,2,12,74.071
13,3232.085,2994,3523,3229.000,2,13,74.071
14,3238.053,3033,3502,3238.000,2,14,74.071
15,3232.944,2994,3447,3231.000,2,15,74.071
16,3238.334,3010,3499,3237.000,2,16,74.071
17,3240.037,2998,3487,3236.000,2,17,74.071
18,3231.668,2983,3504,3232.000,2,18,74.071
19,3229.840,3024,3489,3229.000,2,19,74.071
20,3238.601,3003,3486,3234.000,2,20,74.071
21,3240.245,3018,3532,3237.000,2,21,74.071
22,3249.628,3032,3529,3249.000,2,22,74.071
23,3242.952,3048,3516,3242.000,2,23,74.071
24,3244.795,3026,3465,3245.000,2,24,74.071
25,3234.603,3032,3489,3232.000,2,25,74.071
26,3236.091,2980,3450,3237.000,2,26,74.071
27,3249.390,3023,3548,3253.000,2,27,74.071
28,3243.083,2996,3464,3242.000,2,28,74.071
29,3248.650,3022,3602,3250.000,2,29,84.761
30,3226.148,2997,3434,3225.000,2,30,84.761
31,3239.824,2983,3468,3239.000,2,31,84.761
32,3240.239,2987,3491,3239.000,2,32,84.761
33,3237.604,2982,3523,3237.000,2,33,84.761
34,3223.025,2993,3493,3224.000,2,34,84.761
35,3233.230,3029,3508,3229.000,2,35,84.599
36,3242.769,2974,3485,3242.000,2,36,84.599
37,3231.569,3028,3441,3230.000,2,37,84.599
38,3254.086,3037,3499,3257.000,2,38,84.599
39,3236.425,3039,3453,3232.000,2,39,84.599
40,3246.979,3019,3480,3245.500,2,40,84.599
41,3252.062,3063,3491,3251.000,2,41,84.599
42,3239.786,3004,3470,3239.000,2,42,84.599
43,3235.651,2988,3501,3235.000,2,43,84.599
44,3235.803,3039,3529,3234.500,2,44,84.599
45,3227.647,3024,3495,3223.000,2,45,84.599
46,3243.232,3020,3492,3240.500,2,46,84.599
47,3236.223,3046,3463,3234.500,2,47,84.599
48,3239.174,2991,3490,3239.000,2,48,84.599
49,3242.321,3000,3485,3239.500,2,49,84.599
50,3227.632,3003,3463,3227.000,2,50,84.599
51,3225.529,3001,3433,3224.000,2,51,84.599
52,3220.409,3004,3503,3218.000,2,52,84.599
53,3250.429,3005,3487,3249.500,2,53,84.599
54,3221.918,3007,3440,3221.000,2,54,84.599
55,3238.672,3041,3497,3238.000,2,55,84.599
56,3229.134,2987,3455,3227.000,2,56,84.599
57,3228.856,2971,3498,3227.000,2,57,84.599
58,3237.591,3025,3464,3235.000,2,58,84.599
59,3234.435,3011,3446,3234.000,2,59,84.599
60,3229.217,3006,3536,3227.500,2,60,84.599
