 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3673.063,3211,4439,3670.000,1,1,75.343
2,3620.257,3255,4280,3614.000,1,2,86.178
3,3646.596,3185,4294,3635.000,1,3,82.774
4,3641.793,3216,4179,3629.000,1,4,94.577
5,3591.240,3187,4062,3595.000,1,5,100.127
6,3591.613,3143,4139,3588.500,1,6,94.806
7,3581.144,3213,4124,3579.000,1,7,91.865
8,3587.099,3268,4007,3578.000,1,8,82.347
9,3575.815,3237,4104,3575.000,1,9,85.783
10,3570.799,3195,4031,3565.000,1,10,88.581
11,3591.509,3175,4099,3590.500,1,11,91.669
12,3594.590,3242,4072,3587.000,1,12,92.946
13,3569.826,3142,4047,3569.000,1,13,89.674
14,3527.398,3151,4029,3529.000,1,14,84.589
15,3548.647,3114,3969,3546.000,1,15,103.335
16,3549.582,3133,3979,3556.000,1,16,82.472
17,3550.565,3183,4016,3551.500,1,17,90.667
18,3548.677,3117,4040,3549.000,1,18,88.365
19,3564.586,3117,4027,3562.500,1,19,83.207
20,3502.206,3105,4111,3503.000,1,20,92.322
21,3546.855,3193,4097,3547.500,1,21,95.653
22,3559.338,3123,4002,3563.000,1,22,97.133
23,3573.828,3195,4050,3569.000,1,23,87.351
24,3556.047,3207,4047,3550.500,1,24,69.166
25,3517.630,3127,3966,3508.000,1,25,81.147
26,3554.657,3243,3944,3550.000,1,26,81.545
27,3497.907,3102,3975,3495.000,1,27,78.533
28,3535.424,3170,3926,3532.000,1,28,87.877
29,3539.328,3189,4126,3533.500,1,29,84.281
30,3529.874,3149,4018,3531.000,1,30,79.777
31,3584.705,3232,4086,3576.000,1,31,95.634
32,3568.484,3251,4009,3565.000,1,32,106.849
33,3565.684,3206,4012,3563.000,1,33,101.301
34,3564.069,3200,4127,3561.000,1,34,104.166
35,3553.286,3224,3933,3549.500,1,35,101.138
36,3521.031,3145,4051,3516.500,1,36,102.493
37,3537.241,3161,3994,3530.500,1,37,102.382
38,3539.154,3179,3952,3537.000,1,38,91.990
39,3530.790,3082,3958,3525.000,1,39,94.101
40,3525.885,3151,3974,3520.000,1,40,87.917
41,3506.131,3192,3874,3503.500,1,41,78.481
42,3498.301,3160,3923,3495.000,1,42,94.549
43,3512.197,3145,3957,3505.000,1,43,100.319
44,3487.823,3182,3907,3487.000,1,44,92.044
45,3472.336,3162,3884,3471.000,1,45,88.706
46,3494.000,3127,3834,3490.000,1,46,106.322
47,3497.933,3058,3868,3495.000,1,47,99.328
48,3480.595,3105,3890,3483.000,1,48,100.832
49,3486.009,3194,3914,3484.000,1,49,105.399
50,3472.670,3135,3835,3467.500,1,50,100.686
51,3465.433,3109,3856,3463.000,1,51,101.588
52,3481.990,3164,3952,3471.000,1,52,95.072
53,3465.789,3179,3907,3455.000,1,53,106.794
54,3461.106,3144,3912,3455.000,1,54,107.956
55,3473.826,3152,3911,3469.500,1,55,99.426
56,3490.644,3203,3963,3484.500,1,56,104.315
57,3477.911,3151,3945,3473.000,1,57,111.240
58,3477.206,3165,3908,3470.000,1,58,123.675
59,3479.482,3136,3960,3476.000,1,59,116.114
60,3483.852,3199,3869,3475.500,1,60,115.329
