 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3267.425,3061,3595,3265.000,2,1,74.796
2,3243.594,3036,3553,3242.000,2,2,78.692
3,3257.873,3040,3559,3250.000,2,3,83.669
4,3271.201,3023,3560,3269.000,2,4,83.669
5,3274.735,3072,3614,3269.000,2,5,96.429
6,3268.569,3027,3526,3267.000,2,6,81.969
7,3270.711,3042,3531,3270.000,2,7,91.906
8,3261.113,3068,3564,3257.000,2,8,98.324
9,3258.201,3025,3573,3255.000,2,9,95.462
10,3280.232,3041,3627,3278.000,2,10,95.462
11,3280.045,3044,3586,3278.000,2,11,94.441
12,3270.287,2969,3517,3269.000,2,12,95.158
13,3284.356,3040,3554,3282.000,2,13,96.340
14,3295.314,3040,3621,3294.000,2,14,96.771
15,3283.277,3041,3592,3283.000,2,15,96.771
16,3284.183,3036,3589,3282.000,2,16,83.345
17,3274.382,2969,3652,3273.000,2,17,83.345
18,3283.450,3020,3570,3281.000,2,18,90.906
19,3293.975,3021,3647,3287.000,2,19,122.212
20,3274.297,3048,3554,3272.000,2,20,116.965
21,3283.547,3041,3621,3280.000,2,21,116.965
22,3293.495,3056,3588,3291.500,2,22,125.226
23,3286.036,3039,3653,3284.000,2,23,106.541
24,3280.402,3069,3648,3274.000,2,24,120.914
25,3285.006,3067,3602,3280.000,2,25,113.272
26,3289.485,3047,3672,3285.000,2,26,103.604
27,3279.819,3055,3550,3275.000,2,27,130.273
28,3280.918,3009,3589,3279.000,2,28,119.741
29,3295.600,3051,3573,3289.000,2,29,119.447
30,3269.166,3042,3577,3265.000,2,30,119.447
31,3276.081,3007,3650,3269.000,2,31,126.624
32,3278.043,3017,3576,3274.000,2,32,122.566
33,3287.041,2992,3595,3285.000,2,33,124.939
34,3289.461,3019,3632,3281.000,2,34,128.107
35,3288.842,3037,3688,3279.000,2,35,128.196
36,3302.513,3054,3710,3300.000,2,36,109.784
37,3283.268,3001,3645,3277.000,2,37,117.624
38,3286.967,2985,3569,3284.000,2,38,121.637
39,3317.462,3005,3661,3312.500,2,39,124.904
40,3302.733,3015,3767,3294.000,2,40,130.188
41,3303.038,3012,3678,3304.000,2,41,135.966
42,3302.083,3072,3682,3300.000,2,42,126.957
43,3300.669,3007,3713,3293.000,2,43,142.192
44,3320.560,3047,3743,3313.000,2,44,134.155
45,3313.270,3047,3772,3310.000,2,45,142.170
46,3307.194,3034,3729,3300.000,2,46,143.401
47,3303.667,3045,3713,3300.000,2,47,158.679
48,3314.200,3037,3656,3308.000,2,48,152.388
49,3306.554,3036,3638,3300.000,2,49,147.368
50,3307.845,3042,3698,3301.000,2,50,156.121
51,3294.295,3035,3625,3288.000,2,51,165.264
52,3306.149,3060,3664,3299.000,2,52,166.082
53,3292.734,3013,3663,3285.000,2,53,157.933
54,3318.479,3064,3696,3311.000,2,54,156.693
55,3321.255,3087,3807,3309.000,2,55,144.140
56,3327.790,3063,3862,3320.000,2,56,154.652
57,3332.676,3087,3692,3328.000,2,57,150.772
58,3316.512,3036,3744,3311.000,2,58,170.073
59,3291.727,3026,3728,3283.000,2,59,159.054
60,3292.413,3054,3692,3286.500,2,60,151.439
