 ,Value
1,3244.626
2,3261.875
3,3268.462
4,3251.552
5,3258.745
6,3280.860
7,3242.593
8,3271.228
9,3261.497
10,3261.474
11,3239.631
12,3288.724
13,3265.881
14,3265.021
15,3286.584
16,3260.276
17,3265.156
18,3263.603
19,3285.932
20,3294.010
21,3303.455
22,3296.034
23,3302.074
24,3262.013
25,3277.911
26,3244.943
27,3252.440
28,3255.722
29,3267.819
30,3278.384
31,3284.547
32,3289.642
33,3262.315
34,3263.583
35,3261.732
36,3255.980
37,3279.169
38,3251.772
39,3263.163
40,3269.646
41,3273.962
42,3271.241
43,3252.324
44,3284.878
45,3301.806
46,3285.071
47,3288.769
48,3281.503
49,3282.033
50,3243.024
51,3270.977
52,3301.321
53,3281.448
54,3283.141
55,3277.539
56,3232.890
57,3256.269
58,3277.678
59,3295.611
60,3269.078
61,3280.520
62,3290.978
63,3269.888
64,3225.507
65,3226.056
66,3259.145
67,3268.874
68,3237.318
69,3270.004
70,3235.213
71,3240.665
72,3227.269
73,3248.764
74,3243.536
75,3262.513
76,3249.446
77,3245.689
78,3259.744
79,3255.356
80,3279.578
81,3280.393
82,3253.391
83,3265.473
84,3269.086
85,3241.715
86,3250.918
87,3201.871
88,3248.784
89,3246.910
