 ,Value
1,3240.867
2,3265.778
3,3248.213
4,3262.321
5,3248.943
6,3246.319
7,3231.442
8,3275.597
9,3248.801
10,3223.230
11,3278.249
12,3259.806
13,3253.086
14,3255.983
15,3258.683
16,3259.717
17,3271.677
18,3307.179
19,3241.529
20,3261.017
21,3267.891
22,3278.960
23,3281.099
24,3263.515
25,3274.452
26,3251.774
27,3279.462
28,3288.065
29,3302.566
30,3279.603
31,3277.413
32,3262.586
33,3239.831
34,3258.733
35,3279.564
36,3262.861
37,3299.561
38,3240.945
39,3251.756
40,3247.410
41,3237.579
42,3260.172
43,3309.942
44,3289.269
45,3262.926
46,3240.128
47,3258.185
48,3292.119
49,3258.226
50,3241.411
51,3251.454
52,3270.879
53,3261.238
54,3290.201
55,3290.626
56,3260.133
57,3289.969
58,3259.444
59,3253.320
60,3260.525
61,3279.822
62,3262.505
63,3273.005
64,3274.741
65,3256.430
66,3237.254
67,3252.520
68,3263.512
69,3234.895
70,3247.080
71,3284.249
72,3254.692
73,3249.899
74,3259.163
75,3274.015
76,3259.832
77,3238.626
78,3219.674
79,3243.050
80,3232.965
81,3244.703
82,3220.145
83,3233.251
84,3300.467
85,3293.503
86,3273.236
87,3283.304
88,3254.179
89,3259.449
