 ,Value
1,3464.680
2,3467.970
3,3496.109
4,3440.967
5,3477.885
6,3521.185
7,3510.634
8,3525.389
9,3482.401
10,3475.449
11,3490.717
12,3537.765
13,3519.464
14,3477.199
15,3485.750
16,3498.213
17,3486.803
18,3500.266
19,3541.541
20,3453.506
21,3472.220
22,3513.930
23,3472.668
24,3433.998
25,3462.282
26,3494.632
27,3516.640
28,3495.197
29,3523.343
30,3554.681
31,3520.370
32,3525.666
33,3526.514
34,3563.580
35,3496.761
36,3495.333
37,3544.159
38,3534.565
39,3488.857
40,3506.306
41,3532.362
42,3569.890
43,3583.367
44,3539.533
45,3506.620
46,3574.807
47,3612.127
48,3610.182
49,3556.188
50,3546.042
51,3557.806
52,3563.368
53,3587.339
54,3507.944
55,3564.052
56,3613.919
57,3583.030
58,3523.401
59,3552.331
60,3600.016
61,3604.737
62,3550.316
63,3556.950
64,3568.977
65,3595.962
66,3581.778
67,3576.600
68,3573.404
69,3557.024
70,3549.019
71,3516.951
72,3565.333
73,3552.289
74,3543.456
75,3508.526
76,3570.167
77,3558.157
78,3542.469
79,3530.333
80,3512.781
81,3543.621
82,3523.611
83,3523.338
84,3602.196
85,3586.146
86,3555.753
87,3533.803
88,3535.705
