X	Y
297.000	638.000
297.462	638.891
297.925	639.783
298.389	640.673
298.854	641.564
299.320	642.453
299.787	643.342
300.257	644.229
300.730	645.115
301.204	646.000
301.682	646.883
302.164	647.765
302.648	648.644
303.137	649.522
303.630	650.397
304.127	651.269
304.628	652.140
305.134	653.007
305.645	653.872
306.161	654.733
306.681	655.592
307.207	656.447
307.739	657.299
308.275	658.148
308.817	658.993
309.365	659.835
309.919	660.673
310.478	661.507
311.044	662.336
311.616	663.162
312.195	663.982
312.781	664.798
313.373	665.609
313.973	666.414
314.581	667.214
315.196	668.008
315.819	668.795
316.450	669.576
317.090	670.350
317.738	671.117
318.396	671.876
319.063	672.627
319.739	673.369
320.426	674.102
321.122	674.826
321.829	675.539
322.547	676.241
323.275	676.932
324.015	677.611
324.767	678.277
325.530	678.929
326.306	679.567
327.094	680.189
327.895	680.795
328.708	681.384
329.533	681.957
330.367	682.516
331.211	683.061
332.062	683.593
332.921	684.114
333.786	684.623
334.657	685.124
335.532	685.617
336.410	686.104
337.291	686.585
338.174	687.063
339.058	687.540
339.943	688.016
340.826	688.493
341.707	688.975
342.585	689.462
343.459	689.957
344.327	690.463
345.187	690.981
346.037	691.515
346.876	692.068
347.699	692.643
348.506	693.240
349.298	693.858
350.076	694.492
350.845	695.138
351.607	695.792
352.367	696.449
353.127	697.105
353.894	697.753
354.671	698.390
355.462	699.008
356.272	699.602
357.103	700.165
357.958	700.692
358.838	701.174
359.743	701.611
360.670	701.996
361.615	702.337
362.573	702.636
363.542	702.899
364.520	703.129
365.503	703.331
366.492	703.506
367.485	703.659
368.480	703.791
369.478	703.906
370.477	704.006
371.477	704.092
372.479	704.167
373.481	704.232
374.483	704.289
375.486	704.339
376.490	704.384
377.493	704.425
378.496	704.463
379.500	704.500
