 ,Value
1,3666.858
2,3669.412
3,3799.614
4,3798.943
5,3850.857
6,3757.519
7,3868.501
8,3865.380
9,3837.846
10,3883.874
11,3847.720
12,3876.709
13,3943.699
14,3904.432
15,3876.891
16,3838.061
17,3826.016
18,3899.567
19,3786.416
20,3884.290
21,3827.605
22,3933.849
23,3819.238
24,3954.306
25,3984.469
26,3897.963
27,3985.223
28,3850.595
29,3889.603
30,3938.102
31,3935.987
32,3921.593
33,3968.967
34,3891.113
35,3870.527
36,3873.559
37,3863.448
38,3914.690
39,3940.028
40,3938.570
41,3956.053
42,3936.065
43,3990.665
44,3908.687
45,3960.130
46,3949.138
47,3862.439
48,3852.700
49,3870.229
50,3930.438
51,3863.243
52,3824.396
53,3767.028
54,3779.832
55,3795.059
56,3751.259
57,3811.113
58,3713.765
59,3789.124
60,3789.345
61,3839.195
62,3861.357
63,3860.817
64,3892.398
65,3902.959
66,3945.900
67,4132.639
68,3923.549
69,3872.905
70,3875.580
71,3866.893
72,3918.171
73,3915.668
74,4003.489
75,3911.163
76,3908.953
77,3896.244
78,3832.139
79,3943.059
80,3918.532
81,3875.524
82,3955.398
83,3948.158
84,3995.690
85,3914.230
86,3886.049
87,3950.080
88,4030.335
89,3904.347
90,3951.529
91,4055.604
92,4075.846
93,3930.900
94,3986.692
95,3944.934
96,3915.817
97,3893.056
98,3880.956
99,3898.537
100,3958.697
101,4045.549
102,3859.526
103,3827.998
104,3911.047
105,4008.796
106,3937.646
107,3888.816
108,3870.797
109,3895.324
110,3893.647
111,3894.443
112,3880.621
113,3847.469
114,3880.670
115,3872.015
116,3868.464
117,3853.844
118,3811.051
119,3806.448
120,3823.195
121,3949.534
122,3895.285
123,3800.219
124,3755.507
125,3880.806
126,3834.925
127,3747.431
