X	Y
184.000	349.000
184.275	349.958
184.550	350.916
184.824	351.874
185.096	352.833
185.366	353.792
185.634	354.752
185.898	355.713
186.160	356.675
186.417	357.638
186.670	358.602
186.918	359.567
187.160	360.534
187.397	361.502
187.628	362.472
187.852	363.443
188.069	364.415
188.279	365.390
188.481	366.366
188.675	367.343
188.861	368.323
189.038	369.303
189.205	370.286
189.364	371.270
189.513	372.255
189.652	373.242
189.781	374.230
189.901	375.220
190.009	376.210
190.108	377.202
190.195	378.195
190.272	379.189
190.338	380.183
190.394	381.178
190.438	382.174
190.472	383.170
190.495	384.166
190.506	385.163
190.508	386.160
190.499	387.156
190.480	388.153
190.451	389.149
190.413	390.145
190.365	391.140
190.309	392.135
190.245	393.130
190.171	394.124
190.090	395.117
190.000	396.110
189.903	397.102
189.797	398.093
189.684	399.083
189.564	400.072
189.436	401.061
189.301	402.048
189.158	403.035
189.009	404.020
188.853	405.004
188.689	405.987
188.519	406.969
188.342	407.950
188.158	408.930
187.967	409.908
187.770	410.885
187.566	411.861
187.356	412.835
187.139	413.808
186.915	414.779
186.685	415.749
186.449	416.717
186.205	417.683
185.955	418.648
185.699	419.611
185.436	420.572
185.166	421.532
184.890	422.489
184.607	423.445
184.317	424.399
184.020	425.350
183.716	426.299
183.406	427.246
183.088	428.191
182.764	429.133
182.432	430.073
182.093	431.010
181.747	431.945
181.392	432.876
181.031	433.805
180.661	434.731
180.284	435.653
179.899	436.573
179.505	437.488
179.103	438.400
178.693	439.308
178.274	440.213
177.847	441.113
177.412	442.010
176.969	442.903
176.518	443.792
176.060	444.677
175.593	445.557
175.120	446.434
174.638	447.307
174.150	448.176
173.654	449.040
173.152	449.901
172.642	450.758
172.126	451.610
171.604	452.459
171.076	453.304
170.541	454.146
170.001	454.983
169.455	455.817
168.904	456.647
168.347	457.474
167.786	458.298
167.220	459.118
166.649	459.935
166.074	460.749
165.496	461.561
164.913	462.369
164.327	463.175
163.738	463.979
163.145	464.781
162.550	465.580
161.952	466.378
161.352	467.173
160.750	467.968
160.146	468.760
159.541	469.552
158.934	470.343
158.327	471.133
157.718	471.922
157.109	472.711
156.500	473.500
