X	Y
195.000	349.000
195.097	349.999
195.194	350.997
195.290	351.996
195.386	352.995
195.480	353.994
195.573	354.993
195.664	355.992
195.754	356.991
195.841	357.991
195.926	358.990
196.008	359.990
196.087	360.990
196.163	361.991
196.235	362.992
196.303	363.993
196.368	364.994
196.428	365.995
196.484	366.997
196.534	367.999
196.580	369.001
196.620	370.004
196.655	371.007
196.684	372.010
196.707	373.013
196.724	374.016
196.734	375.019
196.737	376.022
196.733	377.026
196.723	378.029
196.704	379.032
196.679	380.035
196.645	381.038
196.603	382.040
196.554	383.042
196.495	384.044
196.428	385.045
196.353	386.046
196.269	387.045
196.176	388.044
196.073	389.042
195.962	390.039
195.841	391.035
195.710	392.030
195.570	393.024
195.421	394.016
195.262	395.006
195.093	395.996
194.916	396.983
194.730	397.969
194.535	398.953
194.332	399.936
194.120	400.917
193.901	401.896
193.675	402.873
193.440	403.849
193.199	404.822
192.950	405.794
192.694	406.764
192.431	407.733
192.161	408.699
191.885	409.664
191.602	410.626
191.313	411.587
191.018	412.546
190.716	413.503
190.409	414.458
190.095	415.411
189.775	416.362
189.450	417.311
189.119	418.258
188.783	419.203
188.441	420.147
188.093	421.088
187.740	422.027
187.381	422.964
187.017	423.899
186.648	424.832
186.274	425.763
185.894	426.691
185.509	427.618
185.119	428.543
184.724	429.465
184.324	430.385
183.918	431.302
183.508	432.218
183.092	433.131
182.671	434.042
182.245	434.950
181.814	435.856
181.378	436.760
180.936	437.660
180.489	438.559
180.037	439.454
179.579	440.347
179.116	441.237
178.647	442.124
178.173	443.008
177.693	443.890
177.208	444.768
176.718	445.643
176.222	446.516
175.721	447.385
175.215	448.251
174.704	449.115
174.188	449.975
173.667	450.832
173.141	451.687
172.610	452.538
172.076	453.387
171.536	454.233
170.993	455.077
170.446	455.918
169.895	456.756
169.340	457.592
168.782	458.426
168.221	459.258
167.657	460.088
167.091	460.916
166.522	461.743
165.952	462.568
165.379	463.392
164.805	464.215
164.230	465.037
163.654	465.858
163.077	466.679
162.500	467.500
