 ,Value
1,3847.659
2,3827.896
3,3782.243
4,3813.186
5,3793.046
6,3796.997
7,3771.832
8,3785.266
9,3719.880
10,3802.622
11,3852.231
12,3851.270
13,3804.478
14,3816.976
15,3819.344
16,3888.919
17,3959.258
18,3899.123
19,3828.337
20,3824.412
21,3814.289
22,3875.229
23,3920.108
24,3945.080
25,3923.530
26,3934.581
27,3875.932
28,3823.219
29,3894.977
30,3903.355
31,3860.548
32,3901.434
33,3886.446
34,3846.594
35,3804.472
36,3812.509
37,3838.017
38,3849.238
39,3817.723
40,3899.103
41,3823.527
42,3861.916
43,3825.840
44,3976.703
45,3898.245
46,3893.704
47,3887.180
48,3888.097
49,3851.034
50,3877.133
51,3863.413
52,3923.009
53,3886.528
54,3779.443
55,3895.327
56,3932.449
57,3929.061
58,3862.100
59,3884.187
60,3910.392
61,3847.708
62,3903.157
63,3904.218
64,3854.023
65,3894.137
66,3958.686
67,4005.689
68,4033.553
69,3937.685
70,3913.131
71,3931.175
72,3932.676
73,3977.644
74,3977.753
75,4004.257
76,3995.272
77,4044.970
78,3993.092
79,4031.858
80,3976.641
81,3913.614
82,4033.607
83,3945.150
84,3919.826
85,3872.908
86,3899.760
87,3896.635
88,3876.406
89,3972.620
90,3962.017
91,3876.905
92,3872.824
93,3886.477
94,3863.997
95,3921.429
96,3861.513
97,3923.072
98,3825.160
99,3780.052
100,3851.349
101,3873.077
102,3950.923
103,3891.144
104,3915.495
105,3923.176
106,3841.174
107,3790.241
108,3823.293
109,3849.494
110,3802.343
111,3750.487
112,3781.873
113,3888.573
114,3928.928
115,3827.819
116,3853.353
117,3977.599
118,3972.469
119,3912.305
120,3848.285
121,3859.509
122,3873.494
123,3878.202
124,3917.852
125,3914.678
126,3856.011
127,3833.041
128,3853.862
129,3812.584
130,3756.966
131,3763.563
132,3837.863
133,3846.151
134,3848.323
135,3796.145
136,3729.555
