X	Y
187.000	348.000
187.229	348.977
187.457	349.954
187.685	350.932
187.910	351.909
188.133	352.888
188.353	353.867
188.570	354.846
188.783	355.827
188.991	356.809
189.194	357.791
189.392	358.775
189.584	359.760
189.769	360.746
189.947	361.734
190.118	362.723
190.281	363.713
190.435	364.704
190.581	365.697
190.719	366.691
190.847	367.686
190.965	368.683
191.074	369.680
191.173	370.679
191.261	371.678
191.340	372.679
191.407	373.680
191.464	374.682
191.510	375.684
191.546	376.687
191.571	377.690
191.584	378.693
191.587	379.697
191.579	380.700
191.560	381.704
191.531	382.707
191.490	383.709
191.440	384.711
191.379	385.713
191.308	386.714
191.228	387.714
191.139	388.714
191.042	389.712
190.937	390.710
190.824	391.707
190.703	392.704
190.575	393.699
190.440	394.693
190.298	395.687
190.149	396.679
189.994	397.670
189.833	398.661
189.665	399.650
189.492	400.638
189.313	401.626
189.128	402.612
188.938	403.597
188.742	404.582
188.541	405.565
188.335	406.547
188.124	407.528
187.907	408.508
187.686	409.486
187.460	410.464
187.230	411.441
186.995	412.416
186.755	413.390
186.510	414.364
186.261	415.336
186.008	416.307
185.750	417.276
185.488	418.245
185.221	419.212
184.950	420.179
184.675	421.144
184.395	422.107
184.111	423.070
183.823	424.031
183.530	424.991
183.234	425.949
182.933	426.907
182.627	427.862
182.318	428.817
182.003	429.770
181.685	430.722
181.362	431.672
181.035	432.620
180.703	433.567
180.366	434.512
180.025	435.456
179.679	436.398
179.328	437.338
178.973	438.276
178.612	439.213
178.246	440.147
177.874	441.079
177.498	442.009
177.116	442.937
176.729	443.863
176.336	444.787
175.938	445.708
175.535	446.627
175.127	447.543
174.713	448.458
174.294	449.369
173.870	450.279
173.441	451.186
173.007	452.091
172.568	452.993
172.124	453.893
171.675	454.790
171.222	455.686
170.765	456.579
170.303	457.470
169.837	458.358
169.366	459.245
168.893	460.129
168.415	461.012
167.935	461.893
167.451	462.772
166.964	463.649
166.475	464.526
165.983	465.400
165.490	466.274
164.994	467.147
164.497	468.018
163.999	468.889
163.500	469.760
163.000	470.630
162.500	471.500
