172	429
662.000	220.000
661.001	219.964
660.001	219.928
659.002	219.891
658.003	219.855
657.003	219.819
656.004	219.783
655.005	219.747
654.005	219.711
653.006	219.676
652.006	219.640
651.007	219.604
650.008	219.569
649.008	219.534
648.009	219.499
647.010	219.464
646.010	219.429
645.011	219.394
644.011	219.360
643.012	219.326
642.013	219.292
641.013	219.259
640.014	219.226
639.014	219.192
638.015	219.160
637.015	219.127
636.016	219.095
635.016	219.064
634.017	219.032
633.017	219.001
632.018	218.970
631.018	218.940
630.019	218.910
629.019	218.880
628.020	218.851
627.020	218.822
626.020	218.794
625.021	218.765
624.021	218.738
623.021	218.711
622.022	218.684
621.022	218.659
620.022	218.633
619.023	218.607
618.023	218.583
617.023	218.559
616.024	218.535
615.024	218.513
614.024	218.490
613.024	218.468
612.025	218.447
611.025	218.426
610.025	218.405
609.025	218.386
608.025	218.367
607.026	218.349
606.026	218.331
605.026	218.314
604.026	218.297
603.026	218.282
602.026	218.266
601.026	218.252
600.026	218.238
599.027	218.225
598.027	218.212
597.027	218.201
596.027	218.190
595.027	218.179
594.027	218.170
593.027	218.161
592.027	218.152
591.027	218.145
590.027	218.138
589.027	218.132
588.027	218.127
587.027	218.123
586.027	218.119
585.027	218.116
584.027	218.114
583.027	218.112
582.027	218.112
581.027	218.112
580.027	218.113
579.027	218.115
578.027	218.118
577.027	218.121
576.027	218.126
575.027	218.131
574.027	218.136
573.027	218.143
572.027	218.151
571.027	218.159
570.027	218.169
569.027	218.179
568.027	218.190
567.027	218.202
566.028	218.214
565.028	218.227
564.028	218.241
563.028	218.257
562.028	218.272
561.028	218.288
560.028	218.305
559.028	218.323
558.029	218.340
557.029	218.360
556.029	218.379
555.029	218.398
554.029	218.420
553.030	218.441
552.030	218.462
551.030	218.484
550.030	218.507
549.031	218.530
548.031	218.554
547.031	218.578
546.031	218.602
545.032	218.627
544.032	218.653
543.032	218.678
542.033	218.704
541.033	218.731
540.033	218.758
539.034	218.785
538.034	218.812
537.035	218.840
536.035	218.868
535.035	218.896
534.036	218.925
533.036	218.954
532.037	218.983
531.037	219.012
530.037	219.042
529.038	219.071
528.038	219.102
527.039	219.132
526.039	219.162
525.040	219.192
524.040	219.223
523.041	219.253
522.041	219.284
521.042	219.315
520.042	219.345
519.043	219.376
518.043	219.407
517.044	219.438
516.044	219.469
515.044	219.500
514.045	219.531
513.045	219.562
512.046	219.593
511.046	219.624
510.047	219.655
509.047	219.686
508.048	219.716
507.048	219.747
506.049	219.778
505.049	219.808
504.050	219.838
503.050	219.868
502.051	219.898
501.051	219.928
500.051	219.957
499.052	219.987
498.052	220.015
497.053	220.044
496.053	220.073
495.053	220.101
494.054	220.129
493.054	220.157
492.055	220.185
491.055	220.212
490.055	220.239
489.056	220.265
488.056	220.291
487.056	220.317
486.057	220.343
485.057	220.367
484.057	220.392
483.058	220.417
482.058	220.440
481.058	220.463
480.058	220.486
479.059	220.508
478.059	220.530
477.059	220.551
476.059	220.572
475.060	220.592
474.060	220.612
473.060	220.631
472.060	220.649
471.060	220.667
470.060	220.684
469.061	220.700
468.061	220.716
467.061	220.732
466.061	220.746
465.061	220.759
464.061	220.773
463.061	220.785
462.061	220.796
461.061	220.807
460.061	220.817
459.061	220.825
458.061	220.833
457.061	220.841
456.061	220.847
455.061	220.853
454.061	220.858
453.061	220.862
452.061	220.865
451.061	220.869
450.061	220.871
449.062	220.873
448.062	220.875
447.062	220.876
446.062	220.877
445.062	220.878
444.062	220.878
443.062	220.879
442.062	220.879
441.062	220.879
440.062	220.879
439.062	220.879
438.062	220.880
437.062	220.880
436.062	220.881
435.062	220.882
434.062	220.883
433.062	220.885
432.062	220.887
431.062	220.890
430.062	220.893
429.062	220.897
428.062	220.902
427.062	220.908
426.062	220.913
425.062	220.921
424.062	220.929
423.062	220.938
422.062	220.949
421.062	220.960
420.062	220.971
419.062	220.986
418.062	221.001
417.062	221.016
416.062	221.035
415.063	221.054
414.063	221.074
413.063	221.098
412.063	221.121
411.064	221.146
410.064	221.175
409.064	221.204
408.065	221.234
407.066	221.269
406.066	221.304
405.067	221.340
404.068	221.381
403.069	221.423
402.069	221.465
401.071	221.513
400.072	221.562
399.073	221.611
398.074	221.667
397.076	221.722
396.078	221.779
395.080	221.843
394.082	221.906
393.084	221.971
392.086	222.043
391.089	222.115
390.092	222.188
389.095	222.269
388.098	222.350
387.102	222.432
386.106	222.522
385.110	222.613
384.114	222.703
383.119	222.803
382.124	222.904
381.129	223.004
380.135	223.114
379.141	223.224
378.147	223.335
377.155	223.455
376.162	223.576
375.169	223.697
374.178	223.828
373.187	223.960
372.195	224.092
371.205	224.233
370.216	224.377
369.226	224.520
368.238	224.672
367.250	224.827
366.262	224.982
365.275	225.144
364.289	225.311
363.303	225.478
362.318	225.651
361.335	225.831
360.351	226.010
359.368	226.194
358.386	226.386
357.405	226.577
356.424	226.771
355.445	226.975
354.466	227.180
353.487	227.384
352.511	227.599
351.534	227.815
350.558	228.031
349.583	228.256
348.610	228.484
347.636	228.711
346.664	228.945
345.693	229.184
344.722	229.423
343.751	229.666
342.783	229.916
341.815	230.166
340.847	230.417
339.882	230.678
338.916	230.938
337.951	231.199
336.988	231.469
336.025	231.741
335.063	232.012
334.102	232.290
333.143	232.572
332.184	232.854
331.225	233.139
330.269	233.431
329.312	233.724
328.356	234.017
327.403	234.319
326.450	234.622
325.497	234.925
324.546	235.235
323.596	235.548
322.647	235.861
321.698	236.178
320.752	236.501
319.806	236.824
318.860	237.149
317.917	237.482
316.974	237.815
316.031	238.147
315.091	238.490
314.152	238.832
313.212	239.175
312.276	239.525
311.340	239.878
310.404	240.230
309.470	240.588
308.538	240.950
307.606	241.313
306.675	241.678
305.747	242.050
304.819	242.423
303.891	242.795
302.967	243.178
302.043	243.560
301.119	243.943
300.199	244.333
299.279	244.726
298.359	245.118
297.442	245.517
296.527	245.919
295.611	246.322
294.698	246.729
293.787	247.142
292.876	247.555
291.967	247.971
291.061	248.394
290.155	248.817
289.250	249.242
288.349	249.676
287.447	250.109
286.547	250.544
285.651	250.988
284.755	251.432
283.859	251.877
282.969	252.332
282.078	252.787
281.188	253.242
280.303	253.708
279.418	254.175
278.534	254.641
277.655	255.118
276.776	255.595
275.898	256.074
275.026	256.562
274.153	257.051
273.282	257.542
272.416	258.043
271.551	258.543
270.687	259.047
269.829	259.560
268.970	260.073
268.115	260.591
267.264	261.117
266.413	261.642
265.567	262.176
264.725	262.714
263.882	263.252
263.047	263.803
262.213	264.354
261.380	264.908
260.555	265.474
259.730	266.039
258.910	266.611
258.095	267.189
257.279	267.768
256.472	268.359
255.666	268.951
254.864	269.547
254.068	270.153
253.272	270.758
252.484	271.374
251.698	271.992
250.915	272.614
250.140	273.246
249.364	273.877
248.598	274.519
247.833	275.164
247.072	275.813
246.318	276.470
245.564	277.127
244.821	277.795
244.078	278.465
243.341	279.141
242.609	279.822
241.879	280.506
241.158	281.199
240.437	281.891
239.725	282.594
239.015	283.298
238.311	284.008
237.612	284.723
236.915	285.440
236.227	286.166
235.539	286.891
234.860	287.626
234.183	288.362
233.512	289.103
232.845	289.848
232.182	290.597
231.525	291.351
230.869	292.105
230.222	292.868
229.575	293.631
228.936	294.400
228.299	295.171
227.667	295.946
227.039	296.724
226.414	297.504
225.795	298.290
225.176	299.075
224.566	299.867
223.955	300.659
223.350	301.456
222.747	302.254
222.149	303.054
221.553	303.858
220.960	304.663
220.371	305.471
219.783	306.280
219.202	307.093
218.620	307.907
218.045	308.725
217.472	309.545
216.903	310.367
216.339	311.193
215.776	312.020
215.222	312.852
214.667	313.684
214.122	314.522
213.578	315.361
213.041	316.204
212.508	317.051
211.978	317.899
211.458	318.753
210.937	319.606
210.428	320.467
209.921	321.329
209.421	322.195
208.927	323.065
208.437	323.937
207.958	324.814
207.478	325.692
207.013	326.577
206.548	327.462
206.093	328.353
205.645	329.247
205.201	330.143
204.769	331.045
204.338	331.947
203.921	332.856
203.508	333.767
203.102	334.681
202.707	335.599
202.312	336.518
201.936	337.445
201.560	338.371
201.196	339.302
200.840	340.237
200.486	341.172
200.151	342.114
199.815	343.056
199.493	344.003
199.179	344.952
198.868	345.903
198.575	346.859
198.283	347.815
198.004	348.776
197.734	349.738
197.466	350.702
197.218	351.671
196.970	352.640
196.735	353.612
196.510	354.586
196.286	355.560
196.083	356.540
195.882	357.519
195.689	358.500
195.511	359.484
195.333	360.469
195.171	361.455
195.016	362.443
194.861	363.431
194.727	364.422
194.593	365.413
194.464	366.405
194.349	367.398
194.234	368.391
194.128	369.386
194.030	370.381
193.933	371.376
193.846	372.372
193.764	373.369
193.682	374.366
193.613	375.363
193.545	376.361
193.478	377.359
193.422	378.357
193.367	379.356
193.314	380.354
193.269	381.353
193.225	382.352
