 	Mean	Min	Max	Median	Max_to_bgmean	Median_to_bgmedian	Mean_to_bgmean
1	3476.717	3388.754	3536.338	3491.044	0.729	0.729	0.726
2	3605.087	3449.393	3747.561	3623.413	0.757	0.757	0.753
3	3550.427	3385.645	3736.456	3550.575	0.741	0.741	0.741
4	3505.496	3442.038	3568.833	3502.748	0.731	0.731	0.732
5	3513.832	3430.439	3671.001	3514.847	0.734	0.734	0.734
6	3491.762	3282.007	3650.884	3507.688	0.732	0.732	0.729
7	3518.167	3353.669	3679.681	3510.030	0.733	0.733	0.735
8	3447.244	3301.689	3631.926	3451.074	0.721	0.721	0.720
9	3580.929	3441.127	3689.684	3573.217	0.746	0.746	0.748
10	3516.696	3348.608	3698.087	3494.880	0.730	0.730	0.734
11	3545.572	3339.278	3822.453	3507.631	0.732	0.732	0.740
12	3476.108	3262.982	3667.496	3469.343	0.724	0.724	0.726
13	3429.960	3219.849	3635.752	3410.449	0.712	0.712	0.716
14	3415.675	3158.896	3730.232	3422.760	0.715	0.715	0.713
15	3514.134	3384.297	3739.458	3495.475	0.730	0.730	0.734
16	3515.223	3381.779	3625.765	3544.973	0.740	0.740	0.734
17	3521.185	3423.844	3719.886	3496.007	0.730	0.730	0.735
18	3499.382	3301.209	3735.229	3485.959	0.728	0.728	0.731
19	3494.282	3315.664	3630.428	3537.057	0.739	0.739	0.730
20	3441.862	3292.105	3585.883	3433.830	0.717	0.717	0.719
21	3507.889	3391.426	3639.863	3481.481	0.727	0.727	0.732
22	3591.346	3481.301	3761.689	3574.880	0.746	0.746	0.750
23	3504.865	3454.797	3633.232	3492.524	0.729	0.729	0.732
24	3546.152	3334.947	3684.883	3576.455	0.747	0.747	0.740
25	3518.682	3364.150	3662.088	3531.249	0.737	0.737	0.735
26	3533.306	3430.899	3609.994	3539.542	0.739	0.739	0.738
27	3512.017	3443.421	3620.069	3507.773	0.732	0.732	0.733
28	3541.746	3404.514	3722.501	3528.021	0.737	0.737	0.740
29	3529.687	3451.046	3658.180	3506.548	0.732	0.732	0.737
30	3546.300	3350.061	3680.072	3565.612	0.745	0.745	0.741
31	3530.008	3366.553	3712.246	3498.497	0.731	0.731	0.737
32	3497.806	3360.301	3630.769	3491.929	0.729	0.729	0.730
33	3546.157	3437.937	3649.224	3535.125	0.738	0.738	0.740
34	3478.633	3345.829	3659.672	3483.133	0.727	0.727	0.726
35	3521.681	3356.386	3632.930	3570.880	0.746	0.746	0.735
36	3568.119	3421.968	3742.060	3572.331	0.746	0.746	0.745
37	3629.033	3400.288	3958.307	3606.420	0.753	0.753	0.758
38	3564.741	3401.152	3793.969	3523.167	0.736	0.736	0.744
39	3551.576	3375.057	3819.640	3521.143	0.735	0.735	0.742
40	3543.013	3375.862	3660.927	3556.053	0.743	0.743	0.740
41	3512.892	3363.251	3628.722	3544.558	0.740	0.740	0.734
42	3527.304	3323.261	3703.886	3541.762	0.740	0.740	0.737
43	3525.253	3364.357	3661.343	3540.608	0.739	0.739	0.736
44	3516.695	3398.998	3626.879	3518.861	0.735	0.735	0.734
45	3489.915	3350.883	3748.437	3480.723	0.727	0.727	0.729
46	3447.361	3296.197	3839.155	3395.329	0.709	0.709	0.720
47	3595.915	3389.822	3898.871	3586.683	0.749	0.749	0.751
48	3545.550	3385.735	3731.056	3519.412	0.735	0.735	0.740
49	3520.456	3292.486	3770.077	3530.463	0.737	0.737	0.735
50	3507.263	3362.116	3645.647	3499.702	0.731	0.731	0.732
51	3465.571	3302.170	3640.792	3459.902	0.722	0.722	0.724
52	3505.919	3376.653	3624.824	3486.076	0.728	0.728	0.732
53	3509.681	3321.449	3620.627	3537.171	0.739	0.739	0.733
54	3489.493	3331.174	3645.378	3483.272	0.727	0.727	0.729
55	3542.190	3413.173	3789.375	3557.922	0.743	0.743	0.740
56	3529.691	3260.769	3788.736	3498.361	0.730	0.730	0.737
57	3516.400	3415.648	3595.965	3535.271	0.738	0.738	0.734
58	3527.078	3345.208	3673.901	3549.612	0.741	0.741	0.736
59	3486.802	3305.518	3655.720	3505.254	0.732	0.732	0.728
60	3503.619	3378.010	3634.030	3484.403	0.728	0.728	0.732
61	3505.901	3382.760	3650.928	3508.983	0.733	0.733	0.732
62	3470.878	3372.792	3580.741	3462.442	0.723	0.723	0.725
63	3461.253	3346.421	3652.287	3421.129	0.714	0.714	0.723
64	3438.620	3322.439	3557.760	3436.609	0.718	0.718	0.718
65	3464.032	3370.915	3589.495	3466.788	0.724	0.724	0.723
66	3506.761	3320.810	3645.539	3491.814	0.729	0.729	0.732
67	3505.054	3407.707	3620.079	3507.560	0.732	0.732	0.732
68	3470.108	3319.276	3660.089	3439.958	0.718	0.718	0.725
69	3506.962	3355.219	3716.577	3451.329	0.721	0.721	0.732
70	3458.564	3296.437	3591.738	3449.155	0.720	0.720	0.722
71	3523.184	3400.313	3673.849	3523.921	0.736	0.736	0.736
72	3554.368	3357.499	3664.250	3565.720	0.745	0.745	0.742
73	3457.243	3305.196	3614.070	3453.225	0.721	0.721	0.722
74	3461.164	3205.760	3622.419	3476.583	0.726	0.726	0.723
75	3465.411	3260.641	3641.269	3484.721	0.728	0.728	0.724
76	3519.066	3344.420	3726.423	3525.537	0.736	0.736	0.735
77	3444.574	3270.014	3527.722	3478.066	0.726	0.726	0.719
78	3536.386	3267.616	3843.267	3539.032	0.739	0.739	0.738
79	3458.518	3299.053	3667.110	3386.472	0.707	0.707	0.722
80	3426.839	3341.762	3591.455	3379.699	0.706	0.706	0.716
81	3404.112	3304.669	3504.061	3388.755	0.708	0.708	0.711
82	3417.037	3251.820	3573.800	3425.276	0.715	0.715	0.714
83	3454.280	3320.991	3638.235	3443.916	0.719	0.719	0.721
84	3432.664	3257.244	3586.268	3447.861	0.720	0.720	0.717
85	3421.412	3250.928	3836.660	3326.291	0.695	0.695	0.714
86	3379.215	3253.773	3813.150	3327.976	0.695	0.695	0.706
87	3395.612	3237.769	3566.343	3359.025	0.701	0.701	0.709
88	3450.426	3263.119	3687.468	3434.025	0.717	0.717	0.720
89	3462.400	3308.221	3726.696	3447.408	0.720	0.720	0.723
90	3443.500	3254.194	3696.100	3408.931	0.712	0.712	0.719
91	3479.205	3317.536	3799.225	3421.346	0.714	0.714	0.726
92	3478.873	3202.844	3730.723	3458.896	0.722	0.722	0.726
93	3435.606	3257.503	3564.745	3431.832	0.717	0.717	0.717
94	3461.609	3297.845	3691.689	3435.855	0.717	0.717	0.723
95	3400.507	3268.242	3609.888	3383.433	0.707	0.707	0.710
96	3369.093	3205.791	3676.279	3336.803	0.697	0.697	0.704
97	3495.975	3324.831	3700.706	3489.051	0.729	0.729	0.730
98	3456.321	3277.727	3665.187	3419.205	0.714	0.714	0.722
99	3472.250	3313.255	3781.478	3420.499	0.714	0.714	0.725
100	3434.770	3171.810	3614.209	3416.950	0.713	0.713	0.717
101	3456.252	3151.609	3685.845	3459.501	0.722	0.722	0.722
102	3535.374	3282.929	3912.908	3554.381	0.742	0.742	0.738
103	3448.992	3264.027	3715.295	3426.789	0.716	0.716	0.720
104	3440.954	3140.650	3568.278	3473.359	0.725	0.725	0.719
105	3482.323	3270.962	3772.486	3485.681	0.728	0.728	0.727
106	3439.619	3267.910	3619.895	3407.280	0.711	0.711	0.718
107	3472.349	3393.913	3630.161	3470.077	0.725	0.725	0.725
108	3468.182	3266.496	3664.281	3464.522	0.723	0.723	0.724
109	3468.421	3317.452	3659.768	3489.250	0.729	0.729	0.724
110	3427.447	3249.226	3537.943	3455.416	0.722	0.722	0.716
111	3491.588	3230.553	3714.229	3474.925	0.726	0.726	0.729
112	3508.383	3316.107	3759.830	3533.360	0.738	0.738	0.733
113	3481.692	3347.016	3705.430	3455.525	0.722	0.722	0.727
114	3501.287	3356.294	3676.443	3518.062	0.735	0.735	0.731
115	3477.423	3303.574	3644.525	3463.175	0.723	0.723	0.726
116	3486.451	3306.344	3726.351	3457.485	0.722	0.722	0.728
117	3429.688	3272.526	3550.724	3462.882	0.723	0.723	0.716
118	3410.532	3335.165	3522.682	3397.946	0.710	0.710	0.712
119	3490.395	3383.866	3572.019	3511.314	0.733	0.733	0.729
120	3496.928	3352.372	3660.190	3502.179	0.731	0.731	0.730
121	3457.685	3336.325	3548.769	3469.635	0.725	0.725	0.722
122	3484.681	3381.627	3639.782	3489.613	0.729	0.729	0.728
123	3503.896	3364.873	3724.789	3471.261	0.725	0.725	0.732
124	3494.218	3313.517	3761.100	3492.680	0.729	0.729	0.730
125	3566.030	3452.169	3725.896	3571.991	0.746	0.746	0.745
126	3512.342	3363.725	3665.949	3510.502	0.733	0.733	0.733
127	3548.583	3241.046	3868.368	3501.877	0.731	0.731	0.741
128	3552.887	3298.015	3803.285	3520.794	0.735	0.735	0.742
129	3480.861	3372.405	3672.857	3453.236	0.721	0.721	0.727
130	3458.970	3311.531	3642.208	3425.128	0.715	0.715	0.722
131	3495.962	3265.213	3880.244	3481.734	0.727	0.727	0.730
132	3478.215	3328.411	3650.460	3437.312	0.718	0.718	0.726
133	3521.070	3300.439	3821.812	3572.094	0.746	0.746	0.735
134	3530.979	3366.457	3646.025	3521.758	0.735	0.735	0.737
135	3634.928	3267.473	3864.770	3705.409	0.774	0.774	0.759
136	3583.673	3250.018	3727.247	3617.613	0.755	0.755	0.748
137	3526.754	3347.577	3658.850	3513.435	0.734	0.734	0.736
138	3526.750	3434.010	3657.471	3507.409	0.732	0.732	0.736
139	3567.607	3347.542	3882.760	3537.805	0.739	0.739	0.745
140	3593.625	3490.676	3708.655	3585.538	0.749	0.749	0.750
141	3577.749	3278.078	3729.231	3597.007	0.751	0.751	0.747
142	3545.848	3368.070	3694.214	3587.119	0.749	0.749	0.740
143	3541.915	3350.597	3676.833	3574.786	0.746	0.746	0.740
144	3476.722	3326.944	3649.719	3497.410	0.730	0.730	0.726
145	3565.294	3382.375	3775.559	3543.820	0.740	0.740	0.744
146	3531.697	3374.992	3780.619	3539.587	0.739	0.739	0.737
147	3582.233	3444.354	3773.533	3561.769	0.744	0.744	0.748
148	3551.042	3464.699	3684.743	3551.558	0.742	0.742	0.741
149	3606.654	3521.158	3752.522	3583.564	0.748	0.748	0.753
150	3638.468	3531.244	3694.861	3649.415	0.762	0.762	0.760
151	3548.162	3409.858	3637.407	3547.286	0.741	0.741	0.741
152	3555.384	3487.777	3736.872	3551.555	0.742	0.742	0.742
153	3570.636	3464.620	3657.334	3579.973	0.748	0.748	0.746
154	3534.219	3408.860	3645.519	3538.139	0.739	0.739	0.738
155	3536.807	3470.546	3641.346	3527.752	0.737	0.737	0.739
156	3629.266	3400.432	3806.329	3623.009	0.757	0.757	0.758
157	3540.077	3377.520	3650.682	3526.291	0.736	0.736	0.739
158	3447.422	3281.053	3555.272	3458.643	0.722	0.722	0.720
159	3553.288	3417.675	3660.853	3566.102	0.745	0.745	0.742
160	3586.092	3497.659	3795.469	3557.885	0.743	0.743	0.749
161	3632.678	3502.891	3747.470	3647.402	0.762	0.762	0.759
162	3647.069	3591.412	3745.143	3630.758	0.758	0.758	0.762
163	3591.011	3447.005	3721.084	3617.027	0.755	0.755	0.750
164	3604.478	3431.856	3741.778	3626.150	0.757	0.757	0.753
165	3630.656	3511.163	3747.108	3637.183	0.759	0.759	0.758
166	3621.505	3514.768	3744.722	3615.302	0.755	0.755	0.756
167	3615.128	3408.723	3784.676	3632.556	0.759	0.759	0.755
168	3595.458	3437.352	3853.253	3610.503	0.754	0.754	0.751
169	3621.815	3438.332	3749.005	3634.057	0.759	0.759	0.756
170	3630.564	3497.174	3751.069	3635.891	0.759	0.759	0.758
171	3621.269	3541.451	3718.244	3601.443	0.752	0.752	0.756
172	3585.922	3393.521	3818.553	3564.780	0.744	0.744	0.749
173	3597.618	3302.762	3937.087	3600.339	0.752	0.752	0.751
174	3678.220	3553.017	3863.892	3654.578	0.763	0.763	0.768
175	3661.317	3555.146	3735.347	3656.918	0.764	0.764	0.765
176	3630.286	3476.513	3795.106	3615.878	0.755	0.755	0.758
177	3637.343	3361.153	3995.139	3664.953	0.765	0.765	0.760
178	3631.363	3507.875	3839.987	3608.725	0.754	0.754	0.758
179	3640.821	3547.607	3797.664	3625.928	0.757	0.757	0.760
180	3736.566	3640.269	3868.035	3695.486	0.772	0.772	0.780
181	3726.233	3601.209	3847.751	3740.590	0.781	0.781	0.778
182	3682.127	3526.622	3825.319	3685.808	0.770	0.770	0.769
183	3784.251	3552.353	4024.259	3736.910	0.780	0.780	0.790
184	3714.536	3577.146	3840.164	3721.810	0.777	0.777	0.776
185	3702.834	3443.553	3964.495	3696.986	0.772	0.772	0.773
