 ,Value
1,5608.364
2,5381.194
3,5226.623
4,5161.377
5,5041.690
6,5285.528
7,5382.973
8,5503.645
9,5574.490
10,5269.640
11,5251.531
12,5147.704
13,5057.375
14,4807.935
15,4613.402
16,4664.476
17,4569.740
18,4520.638
19,4708.319
20,4979.297
21,5159.754
22,5403.910
23,5620.382
24,5331.234
25,5013.566
26,4804.353
27,4622.205
28,4628.936
29,4728.150
30,4832.428
31,5097.408
32,5122.739
33,5106.050
34,5025.139
35,5003.069
36,4943.032
37,4797.576
38,4623.127
39,4484.257
40,4354.364
41,4265.500
42,4266.573
43,4260.944
44,4388.913
45,4600.344
46,4472.831
47,4443.313
48,4487.654
49,4468.526
50,4792.925
51,5335.790
52,5370.430
53,5579.325
54,5698.036
55,5918.854
56,5981.549
57,5783.321
