 ,Value
1,3647.219
2,3767.796
3,3754.911
4,3785.771
5,3776.742
6,3816.521
7,3779.358
8,3791.110
9,3839.939
10,3815.597
11,3818.847
12,3696.160
13,3725.396
14,3776.391
15,3823.985
16,3807.895
17,3938.820
18,3874.575
19,3842.711
20,3915.557
21,3904.047
22,3927.095
23,3909.466
24,3900.398
25,3860.406
26,3791.777
27,3823.131
28,3834.419
29,3890.260
30,3814.984
31,3950.668
32,3901.286
33,3852.572
34,3939.543
35,3897.198
36,3843.217
37,3820.322
38,3879.487
39,3869.871
40,3819.824
41,3911.475
42,3978.805
43,3992.877
44,4003.385
45,3981.557
46,3907.653
47,3867.560
48,3869.964
49,3959.803
50,3734.179
51,3803.683
