 ,Value
1,3880.490
2,3923.611
3,3835.756
4,3884.536
5,3967.409
6,3979.775
7,3976.046
8,3871.591
9,3881.889
10,4095.782
11,4129.336
12,4086.556
13,3999.333
14,4005.235
15,3941.636
16,3998.750
17,3975.982
18,3917.729
19,3894.515
20,3881.482
21,3955.065
22,4033.930
23,4094.423
24,4141.140
25,4303.861
26,4370.878
27,4261.021
28,4135.422
29,4166.890
30,4014.788
31,3912.456
32,3813.599
33,3850.662
34,3799.948
35,3815.871
36,3799.451
37,3782.592
38,3787.335
39,3909.954
40,3837.679
41,3805.200
42,3872.301
43,3809.728
44,3816.320
45,3808.090
46,3851.359
47,3854.265
48,3806.379
49,3908.853
50,3979.201
51,3905.102
