 ,Value
1,3882.661
2,3851.284
3,3817.235
4,3908.428
5,3812.307
6,3897.522
7,3828.461
8,3867.258
9,3872.047
10,3836.027
11,3874.609
12,3886.229
13,3879.288
14,3866.209
15,3808.520
16,3734.211
17,3839.989
18,3837.613
19,3935.108
20,4047.072
21,4029.945
22,4083.393
23,4201.236
24,4072.831
25,4035.488
26,3996.440
27,3964.548
28,3956.423
29,3812.394
30,3848.418
31,3792.755
32,3814.837
33,3806.952
34,3742.632
35,3765.362
36,3892.482
37,3900.328
38,3936.875
39,3901.756
40,3823.394
41,3846.857
42,3857.447
43,3946.800
44,3866.276
45,3833.078
46,3939.101
47,3980.815
48,3931.384
49,3913.654
50,3860.068
51,3767.993
