 ,Value
1,4294.034
2,4137.958
3,4022.841
4,3938.589
5,3998.166
6,4108.633
7,3966.588
8,3972.763
9,3910.524
10,3937.376
11,3896.597
12,3944.429
13,3971.313
14,3924.710
15,3844.793
16,3888.246
17,3862.530
18,3838.098
19,3883.012
20,3904.307
21,3895.598
22,3881.217
23,3941.003
24,3986.737
25,3927.946
26,4047.659
27,4105.540
28,4186.394
29,4157.148
30,4043.640
31,3972.101
32,4075.336
33,4071.731
34,4142.039
35,3959.257
36,4014.619
37,4076.033
38,3975.053
39,3940.345
40,3942.774
41,3983.784
42,4034.773
43,3957.844
44,3981.012
45,3880.077
46,3819.524
47,3844.678
48,3880.504
49,3800.240
50,3745.351
51,3906.024
