 ,Value
1,3651.786
2,3670.754
3,3721.137
4,3729.471
5,3781.795
6,3750.180
7,3739.316
8,3747.875
9,3784.342
10,3728.925
11,3753.704
12,3774.059
13,3778.308
14,3878.727
15,3984.516
16,3986.038
17,3925.676
18,3855.625
19,3835.889
20,3793.526
21,3820.514
22,3858.772
23,3862.553
24,3894.137
25,3842.394
26,3813.011
27,3800.967
28,3794.872
29,3811.414
30,3781.652
31,3827.366
32,3803.886
33,3883.510
34,3852.897
35,3871.836
36,3886.976
37,3855.578
38,3967.077
39,3989.128
40,3954.061
41,3924.587
42,3948.856
43,3932.635
44,3963.351
45,3878.631
46,3872.538
47,3842.381
48,3873.456
49,3751.776
50,3817.558
51,3816.859
