 ,Value
1,5708.269
2,6173.192
3,6439.498
4,6401.865
5,5912.035
6,5373.107
7,5008.435
8,4752.509
9,4792.722
10,4854.274
11,5031.226
12,5161.799
13,5195.393
14,4932.282
15,4846.299
16,4707.783
17,4597.851
18,4640.637
19,4405.622
20,4465.372
21,4491.731
22,4661.082
23,4793.145
24,4952.481
25,5006.657
26,5507.212
27,5824.023
28,5466.009
29,4947.564
30,4879.930
31,4736.456
32,4853.470
33,4987.702
34,5181.332
35,5124.833
36,5113.898
37,4842.434
38,4655.395
39,4869.679
40,4870.049
41,4751.324
42,4698.085
43,4388.846
44,4251.649
45,4199.744
46,4161.050
47,4143.872
48,4221.695
49,4329.148
50,4272.629
51,4330.099
52,4510.413
53,4476.691
54,4739.227
55,5134.347
56,5577.778
57,5566.712
58,5680.394
