 ,Value
1,6663.472
2,7210.784
3,7221.575
4,6946.498
5,6864.433
6,6609.510
7,6381.868
8,6151.535
9,5907.296
10,5845.797
11,5801.492
12,5936.515
13,6455.216
14,7192.534
15,7815.014
16,7823.896
17,7799.728
18,8051.411
19,8066.983
20,7741.571
21,7407.335
22,7459.746
23,7566.897
24,7765.368
25,7227.792
26,6702.875
27,6670.122
28,6455.498
29,6413.979
30,6455.584
31,6657.462
32,6719.446
33,6586.009
34,7061.726
35,7802.567
36,8381.750
37,8179.760
38,7763.915
39,7780.917
40,7653.772
41,7394.571
42,7150.704
43,7102.740
44,7140.747
45,7695.448
46,7968.605
47,8198.783
48,8067.390
49,7552.782
50,6997.750
51,7021.936
