 ,Value
1,3316.450
2,3291.784
3,3271.938
4,3291.641
5,3293.090
6,3316.670
7,3312.675
8,3272.170
9,3258.451
10,3305.379
11,3294.355
12,3255.160
13,3273.115
14,3287.191
15,3301.169
16,3285.034
17,3274.521
18,3282.048
19,3263.784
20,3244.990
21,3303.272
22,3317.967
23,3262.861
24,3277.021
25,3321.334
26,3314.678
27,3274.811
28,3336.251
29,3295.861
30,3349.325
31,3345.909
32,3340.800
33,3304.883
34,3331.940
35,3357.826
36,3370.200
37,3357.958
38,3346.057
39,3381.443
40,3379.830
41,3326.733
42,3364.569
43,3401.458
44,3445.784
45,3454.825
46,3472.985
47,3407.774
48,3422.368
49,3425.688
50,3413.114
51,3398.014
52,3341.178
53,3331.801
54,3324.739
55,3320.085
56,3301.646
57,3301.391
58,3284.398
59,3312.040
60,3313.868
61,3346.768
62,3319.706
63,3310.170
64,3341.059
65,3320.818
66,3333.858
67,3332.361
68,3315.788
69,3311.804
70,3356.890
71,3322.761
72,3327.956
73,3345.958
74,3278.680
75,3302.104
76,3267.750
77,3299.547
78,3299.000
79,3295.318
80,3271.906
81,3313.119
82,3290.463
83,3299.259
84,3270.552
85,3297.577
86,3315.592
87,3309.040
88,3317.851
89,3279.911
90,3265.671
91,3284.472
92,3312.370
93,3287.823
94,3284.064
95,3253.801
96,3292.362
