 ,Value
1,3249.380
2,3245.193
3,3207.798
4,3218.712
5,3243.143
6,3247.569
7,3217.338
8,3232.569
9,3231.360
10,3222.387
11,3205.404
12,3191.672
13,3226.427
14,3214.747
15,3205.810
16,3233.047
17,3232.007
18,3229.146
19,3260.966
20,3240.881
21,3219.171
22,3223.169
23,3212.812
24,3200.835
25,3228.696
26,3224.477
27,3214.398
28,3231.435
29,3224.260
30,3205.275
31,3211.899
32,3236.991
33,3226.627
34,3205.342
35,3232.041
36,3223.631
37,3188.903
38,3190.998
39,3233.379
40,3248.439
41,3233.112
42,3210.846
43,3200.817
44,3241.542
45,3242.268
46,3220.552
47,3199.809
48,3222.070
49,3245.353
50,3238.903
51,3254.076
52,3227.036
53,3262.990
54,3243.911
55,3190.699
56,3215.977
57,3223.497
58,3213.228
59,3238.599
60,3220.025
61,3210.938
62,3229.444
63,3226.925
64,3221.461
65,3261.555
66,3238.578
67,3229.603
68,3227.751
69,3266.991
