 ,Value
1,3275.601
2,3254.796
3,3258.604
4,3257.984
5,3299.634
6,3298.855
7,3299.250
8,3260.700
9,3266.723
10,3316.025
11,3316.968
12,3299.377
13,3310.326
14,3331.669
15,3276.232
16,3255.266
17,3297.741
18,3290.164
19,3302.175
20,3291.119
21,3307.022
22,3311.316
23,3301.913
24,3291.139
25,3292.564
26,3297.372
27,3363.681
28,3299.393
29,3301.527
30,3342.825
31,3342.450
32,3351.195
33,3393.304
34,3352.465
35,3325.715
36,3309.623
37,3346.111
38,3326.728
39,3338.079
40,3350.355
41,3355.560
42,3286.151
43,3315.190
44,3273.422
45,3293.861
46,3292.468
47,3275.686
48,3305.895
49,3276.875
50,3294.521
51,3322.632
52,3354.485
53,3367.186
54,3394.122
55,3379.262
56,3386.279
57,3378.928
58,3359.799
59,3388.675
60,3386.350
61,3376.046
62,3337.368
63,3342.032
64,3311.901
65,3329.782
66,3312.164
67,3260.192
68,3260.850
69,3268.168
70,3303.596
71,3284.409
72,3292.378
73,3277.738
74,3288.256
75,3306.066
76,3282.315
77,3302.001
78,3369.806
79,3385.134
80,3337.770
81,3353.376
82,3384.169
83,3358.482
84,3353.469
85,3382.912
86,3384.447
87,3326.409
88,3330.497
89,3339.263
90,3326.116
91,3344.762
92,3353.639
93,3366.468
94,3334.433
95,3328.953
96,3280.363
97,3314.906
98,3323.235
99,3309.049
100,3308.617
101,3284.650
102,3285.844
103,3326.693
104,3295.390
105,3291.619
106,3302.501
