 ,Value
1,3369.079
2,3328.911
3,3337.478
4,3328.322
5,3368.997
6,3378.494
7,3374.463
8,3344.783
9,3399.962
10,3366.682
11,3402.023
12,3400.069
13,3386.085
14,3364.362
15,3366.960
16,3362.615
17,3380.478
18,3377.931
19,3321.755
20,3351.389
21,3370.161
22,3397.475
23,3365.188
24,3397.856
25,3408.187
26,3378.496
27,3373.378
28,3375.153
29,3339.219
30,3370.485
31,3356.560
32,3349.585
33,3360.109
34,3424.698
35,3373.630
36,3369.818
37,3345.000
38,3361.026
39,3317.471
40,3370.127
41,3397.623
42,3381.687
43,3403.670
44,3426.206
45,3392.483
46,3379.672
47,3380.775
48,3405.816
49,3403.977
50,3390.869
51,3416.032
52,3355.446
53,3371.501
54,3365.907
55,3411.164
56,3410.836
57,3379.765
58,3368.266
59,3314.704
60,3394.546
61,3377.192
62,3408.755
63,3362.977
64,3385.010
65,3394.284
66,3390.536
67,3370.828
68,3338.883
69,3385.455
70,3394.209
71,3360.918
72,3358.537
73,3369.118
74,3410.373
75,3372.168
76,3417.136
77,3379.144
78,3384.454
79,3396.654
80,3398.166
