 ,Value
1,3358.189
2,3407.165
3,3447.017
4,3448.253
5,3420.971
6,3387.760
7,3423.558
8,3357.858
9,3414.415
10,3404.677
11,3331.438
12,3318.718
13,3354.451
14,3344.284
15,3379.097
16,3386.517
17,3407.001
18,3370.297
19,3371.213
20,3359.431
21,3340.998
22,3372.076
23,3405.822
24,3412.613
25,3363.982
26,3360.196
27,3387.472
28,3352.719
29,3341.265
30,3384.742
31,3373.339
32,3388.907
33,3399.101
34,3392.935
35,3368.269
36,3384.005
37,3432.640
38,3460.196
39,3383.313
40,3367.867
41,3409.145
42,3415.248
43,3381.052
44,3405.200
45,3373.936
46,3367.880
47,3342.270
48,3371.685
49,3395.057
50,3418.119
51,3375.530
52,3405.839
53,3380.406
54,3400.859
55,3359.508
56,3383.547
57,3380.957
58,3414.254
59,3374.721
60,3345.828
61,3366.429
62,3375.355
63,3404.955
64,3350.781
65,3372.037
66,3347.336
67,3314.014
68,3353.333
69,3384.871
70,3367.555
71,3400.657
72,3384.247
73,3400.472
74,3351.699
75,3367.056
76,3372.007
77,3395.310
78,3398.747
79,3376.308
80,3409.532
