 ,Value
1,4055.055
2,3997.609
3,4054.902
4,4099.388
5,4131.329
6,4135.723
7,4131.242
8,4249.753
9,4195.138
10,4177.132
11,4132.009
12,4074.018
13,4089.252
14,4020.506
15,3951.070
16,3996.885
17,4084.895
18,3960.869
19,4009.939
20,4012.708
21,3984.898
22,3970.060
23,3978.246
24,3993.609
25,3916.969
26,3863.289
27,3902.900
28,3966.300
29,4047.081
30,3976.452
31,3887.836
32,3920.600
33,3900.849
34,3875.220
35,3926.214
36,3830.976
37,3964.149
38,3946.862
39,4022.251
40,4105.657
41,4034.145
42,4042.137
43,3977.916
44,3935.742
45,4156.012
46,3977.307
47,4099.766
48,4053.033
49,4003.163
50,4111.996
51,4153.414
52,4004.955
53,4105.260
54,4121.259
55,4142.758
56,4165.712
57,4097.927
58,4094.445
59,4091.581
60,4241.759
61,4197.922
62,4165.971
63,4153.800
64,4094.557
65,4127.377
66,4129.495
67,4137.171
68,4095.536
69,3983.659
70,4026.965
71,3947.502
72,3898.589
73,3961.856
74,3867.575
75,3805.929
76,3769.809
77,3670.687
78,3765.560
79,3650.922
80,3698.276
81,3640.050
82,3706.134
83,3739.992
84,3772.457
85,3717.505
86,3735.155
87,3778.786
88,3704.020
89,3757.263
90,3674.390
91,3724.624
92,3858.295
93,3883.027
94,3921.750
95,3988.769
96,3890.356
97,3907.837
98,3850.112
99,3899.025
100,3961.604
101,3852.030
102,3941.081
103,4021.178
104,3912.332
105,4022.774
106,3915.856
107,3956.203
108,3981.941
109,3990.116
110,3934.517
111,3994.540
