X	Y
184.000	326.000
184.895	326.450
185.789	326.901
186.683	327.354
187.576	327.808
188.467	328.266
189.356	328.726
190.244	329.191
191.129	329.660
192.011	330.136
192.889	330.617
193.764	331.105
194.634	331.602
195.499	332.106
196.359	332.620
197.213	333.144
198.060	333.679
198.899	334.225
199.730	334.784
200.552	335.357
201.365	335.943
202.166	336.544
202.955	337.161
203.731	337.794
204.494	338.444
205.240	339.112
205.970	339.798
206.681	340.503
207.374	341.227
208.045	341.970
208.694	342.734
209.319	343.516
209.921	344.317
210.500	345.134
211.057	345.967
211.590	346.815
212.101	347.677
212.591	348.550
213.060	349.435
213.508	350.331
213.937	351.236
214.347	352.150
214.739	353.072
215.113	354.001
215.470	354.937
215.812	355.879
216.139	356.826
216.451	357.778
216.749	358.734
217.034	359.694
217.307	360.658
217.567	361.625
217.817	362.595
218.057	363.568
218.286	364.543
218.506	365.520
218.718	366.499
218.921	367.480
219.117	368.463
219.305	369.446
219.487	370.432
219.663	371.418
219.833	372.405
219.995	373.393
220.151	374.383
220.299	375.374
220.438	376.366
220.570	377.359
220.693	378.353
220.807	379.348
220.911	380.344
221.006	381.341
221.091	382.340
221.165	383.339
221.227	384.338
221.278	385.339
221.318	386.340
221.344	387.341
221.359	388.343
221.360	389.344
221.347	390.346
221.321	391.347
221.279	392.348
221.223	393.348
221.151	394.347
221.064	395.345
220.960	396.342
220.840	397.336
220.702	398.328
220.548	399.318
220.374	400.305
220.183	401.288
219.973	402.267
219.745	403.243
219.497	404.213
219.231	405.179
218.944	406.139
218.637	407.092
218.311	408.039
217.965	408.979
217.600	409.912
217.217	410.838
216.816	411.756
216.398	412.666
215.963	413.568
215.513	414.463
215.048	415.351
214.568	416.230
214.074	417.101
213.566	417.964
213.045	418.820
212.512	419.668
211.966	420.508
211.408	421.340
210.839	422.164
210.259	422.981
209.667	423.789
209.066	424.590
208.454	425.384
207.833	426.170
207.202	426.948
206.562	427.718
205.914	428.481
205.256	429.237
204.590	429.985
203.916	430.726
203.234	431.460
202.543	432.186
201.846	432.904
201.141	433.616
200.428	434.320
199.709	435.017
198.982	435.707
198.248	436.389
197.508	437.064
196.762	437.732
196.008	438.392
195.249	439.045
194.483	439.690
193.710	440.328
192.932	440.959
192.147	441.581
191.356	442.196
190.560	442.803
189.757	443.402
188.948	443.993
188.133	444.576
187.312	445.150
186.485	445.715
185.652	446.271
184.813	446.819
183.969	447.358
183.118	447.887
182.262	448.407
181.401	448.918
180.533	449.419
179.660	449.910
178.782	450.392
177.898	450.863
177.009	451.325
176.115	451.776
175.215	452.216
174.310	452.646
173.401	453.066
172.486	453.474
171.566	453.872
170.642	454.258
169.714	454.634
168.780	454.997
167.843	455.350
166.901	455.690
165.954	456.019
165.004	456.337
164.050	456.642
163.093	456.936
162.131	457.217
161.167	457.487
160.199	457.747
159.229	457.995
158.256	458.234
157.280	458.462
156.303	458.680
155.323	458.890
154.342	459.090
153.359	459.282
152.374	459.466
151.388	459.643
150.401	459.813
149.413	459.977
148.423	460.134
147.433	460.287
146.442	460.434
145.451	460.577
144.459	460.716
143.466	460.852
142.474	460.985
141.480	461.115
140.487	461.244
139.494	461.372
138.500	461.500
