 ,Value
1,3800.158
2,3823.792
3,3796.710
4,3850.153
5,3849.272
6,3808.462
7,3761.141
8,3794.680
9,3744.451
10,3862.131
11,3811.154
12,3802.957
13,3729.070
14,3800.574
15,3748.447
16,3771.557
17,3770.416
18,3680.111
19,3702.597
20,3662.746
21,3707.525
22,3768.188
23,3762.107
24,3777.397
25,3777.748
26,3768.002
27,3768.564
28,3784.755
29,3748.464
30,3799.658
31,3845.715
32,3791.673
33,3843.424
34,3745.577
35,3813.482
36,3735.276
37,3716.221
38,3674.557
39,3760.322
40,3747.770
41,3746.980
42,3760.110
43,3772.870
44,3812.544
45,3724.370
46,3735.287
47,3768.447
48,3796.247
49,3793.180
50,3786.277
51,3835.592
52,3822.473
53,3823.797
54,3882.015
55,3746.290
56,3803.955
57,3833.301
58,3843.416
59,3922.769
60,3844.912
61,3822.686
62,3781.993
63,3878.991
64,3752.303
65,3767.957
66,3869.072
67,3777.762
68,3777.543
69,3760.518
70,3860.221
71,3839.228
72,3812.432
73,3821.288
74,3974.584
75,3877.358
76,3789.081
77,3776.286
78,3845.529
79,3899.899
80,3789.674
81,3835.375
82,3908.865
83,3885.914
84,3915.440
85,3837.696
86,3778.544
87,3812.616
88,3809.703
89,3728.946
90,3729.446
91,3736.174
92,3703.999
93,3743.199
94,3758.674
95,3737.664
96,3742.949
97,3784.694
