 ,Value
1,4496.123
2,4428.126
3,4347.133
4,4408.779
5,4345.454
6,4318.861
7,4422.108
8,4385.041
9,4427.773
10,4423.314
11,4449.795
12,4439.045
13,4380.905
14,4307.888
15,4337.710
16,4327.903
17,4347.043
18,4368.358
19,4317.999
20,4233.859
21,4287.120
22,4414.553
23,4445.291
24,4352.415
25,4387.524
26,4335.563
27,4420.252
28,4308.316
29,4400.395
30,4390.430
31,4438.344
32,4318.337
33,4320.172
34,4297.666
35,4454.929
36,4386.923
37,4548.023
38,4384.289
39,4386.127
40,4521.804
41,4348.647
42,4381.952
43,4391.445
44,4358.399
45,4422.501
46,4487.555
47,4452.695
48,4416.050
49,4538.986
50,4493.944
51,4423.433
52,4379.077
53,4536.809
54,4419.565
55,4409.849
56,4408.529
57,4331.808
58,4248.698
59,4318.279
60,4328.349
61,4320.858
62,4172.605
63,4266.967
64,4320.315
65,4361.751
66,4283.001
67,4237.224
68,4239.350
69,4253.744
70,4244.514
71,4136.041
72,4333.033
73,4273.560
74,4331.618
75,4337.421
76,4383.073
77,4440.403
78,4296.759
79,4230.938
80,4274.981
81,4251.206
82,4230.536
83,4264.806
84,4207.311
85,4323.157
86,4246.018
87,4212.088
88,4203.118
89,4285.055
90,4349.770
91,4365.725
92,4370.904
93,4221.264
94,4353.033
95,4220.012
96,4214.856
97,4263.568
98,4272.738
99,4422.817
100,4342.955
101,4501.202
102,4364.689
103,4357.453
104,4366.199
105,4372.209
106,4515.644
107,4577.177
108,4570.923
109,4598.345
110,4503.171
111,4574.418
112,4780.498
113,4770.830
114,4558.614
115,4569.338
116,4588.229
117,4608.299
118,4593.771
119,4726.840
120,4629.773
121,4589.738
122,4480.193
123,4590.036
124,4484.165
125,4435.275
126,4433.250
127,4588.433
128,4572.129
129,4443.760
130,4535.405
131,4363.467
