 ,Value
1,4737.793
2,4759.284
3,4768.262
4,4725.802
5,4683.178
6,4783.084
7,4720.834
8,4663.530
9,4608.178
10,4612.542
11,4718.282
12,4730.995
13,4604.569
14,4564.680
15,4532.083
16,4500.640
17,4457.225
18,4341.279
19,4337.077
20,4320.066
21,4366.453
22,4363.869
23,4292.009
24,4319.614
25,4389.302
26,4370.641
27,4429.463
28,4351.483
29,4392.432
30,4296.768
31,4248.915
32,4291.530
33,4375.108
34,4318.750
35,4419.806
36,4413.915
37,4602.391
38,4556.674
39,4387.048
40,4420.362
41,4507.427
42,4377.584
43,4398.199
44,4336.104
45,4266.581
46,4226.254
47,4218.743
48,4345.507
49,4409.503
50,4508.495
51,4451.651
52,4423.334
53,4630.115
54,4532.981
55,4580.306
56,4535.703
57,4499.226
58,4466.710
59,4450.118
60,4426.223
61,4631.400
62,4622.924
63,4668.798
64,4697.214
65,4465.000
66,4429.121
67,4512.807
68,4329.003
69,4441.137
70,4464.781
71,4525.631
72,4624.762
73,4771.987
74,4703.498
75,4655.252
76,4705.804
77,4730.974
78,4716.000
79,4774.201
80,4832.528
81,4808.450
82,4897.097
83,4687.915
84,4718.352
85,4770.903
86,4755.032
87,4766.937
88,4763.436
89,4780.547
90,4760.336
91,4775.180
92,4817.375
93,4667.879
94,4755.823
95,4773.788
96,4861.805
97,4660.934
98,4682.177
99,4687.070
100,4655.525
101,4617.299
