 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3434.278,3107,3886,3425,1,57,58.396
2,3458.349,3074,3974,3455,1,58,58.396
3,3441.496,3065,3916,3430,1,59,58.396
4,3424.278,3113,3862,3414,1,60,58.396
5,3423.280,3105,3857,3419,1,61,58.396
6,3429.422,3037,4054,3419,1,62,58.396
7,3418.191,3155,3814,3407,1,63,58.396
8,3439.086,3113,3814,3433,1,64,58.396
9,3442.764,3125,3821,3441,1,65,58.396
10,3435.713,3128,3846,3432,1,66,58.396
11,3450.342,3127,3815,3438,1,67,58.396
12,3448.241,3145,3924,3439,1,68,58.396
13,3446.705,3134,3912,3436,1,69,58.396
14,3437.788,3109,3901,3427,1,70,58.396
15,3421.218,3110,3886,3415,1,71,58.396
16,3431.938,3122,3821,3431,1,72,58.396
17,3428.627,3120,3781,3428,1,73,58.396
18,3436.239,3114,3837,3433,1,74,58.396
19,3429.314,3094,3891,3419,1,75,58.396
20,3432.164,3135,3890,3421,1,76,58.396
21,3431.659,3129,3808,3419,1,77,58.396
22,3433.897,3096,3828,3421,1,78,58.396
23,3426.933,3026,3859,3422,1,79,58.396
24,3434.000,3110,3958,3429,1,80,58.396
25,3428.636,3075,3888,3424,1,81,58.396
26,3423.437,3087,3989,3412,1,82,58.396
27,3433.641,3050,3931,3423,1,83,58.396
28,3447.707,3095,3856,3436,1,84,58.396
29,3415.793,3120,3925,3410,1,85,58.396
30,3442.550,3139,3916,3440,1,86,58.396
31,3419.049,3123,3900,3410,1,87,58.396
32,3422.707,3041,4046,3421,1,88,58.396
33,3419.356,3027,3904,3414,1,89,58.396
34,3439.479,3139,3972,3431,1,90,58.396
35,3437.526,3139,3872,3431,1,91,58.396
36,3436.895,3112,3921,3434,1,92,58.396
37,3425.437,3005,3793,3420,1,93,58.396
38,3441.368,3146,3998,3430,1,94,58.396
39,3429.503,3131,3829,3420,1,95,58.396
40,3431.580,3062,3938,3423,1,96,58.396
41,3439.317,3101,4077,3424,1,97,58.396
42,3445.641,3103,4077,3439,1,98,58.396
43,3429.234,3124,3914,3418,1,99,58.396
44,3437.717,3119,3838,3433,1,100,58.396
45,3425.393,3101,3842,3418,1,101,58.396
46,3421.669,3089,3870,3419,1,102,58.396
47,3423.096,3129,3889,3408,1,103,58.396
48,3415.727,3091,3950,3411,1,104,58.396
49,3419.204,3059,3834,3409,1,105,58.396
50,3426.467,3045,3958,3416,1,106,58.396
51,3407.745,3043,3805,3397,1,107,58.396
52,3416.148,3054,4001,3407,1,108,58.396
53,3416.885,3115,3831,3407,1,109,58.396
54,3422.228,3150,4005,3418,1,110,58.396
55,3410.523,3097,3818,3400,1,111,58.396
56,3419.617,3105,3856,3419,1,112,58.396
57,3430.477,3110,3991,3427,1,113,58.396
58,3427.786,3133,3885,3415,1,114,58.396
59,3425.585,3159,3943,3421,1,115,58.396
60,3422.214,3111,3815,3409,1,116,58.396
61,3421.791,3113,3809,3418,1,117,58.396
62,3429.897,3062,3817,3415,1,118,58.396
63,3417.209,3038,3870,3407,1,119,58.396
64,3401.381,3055,3970,3396,1,120,58.396
65,3409.398,3068,3819,3404,1,121,58.396
66,3406.983,3117,3828,3401,1,122,58.396
67,3422.317,3080,3886,3413,1,123,58.396
68,3414.383,3102,3837,3405,1,124,58.396
69,3418.160,3167,3929,3409,1,125,58.396
70,3405.504,3080,3889,3401,1,126,58.396
71,3423.693,3094,3744,3417,1,127,58.396
72,3428.116,3132,3932,3416,1,128,58.396
73,3414.089,3047,3897,3408,1,129,58.396
74,3418.253,3141,3928,3415,1,130,58.396
75,3422.187,3117,3890,3418,1,131,58.396
76,3411.725,3094,3879,3405,1,132,58.396
77,3420.573,3118,4032,3410,1,133,58.396
78,3414.064,3093,4157,3399,1,134,58.396
79,3426.648,3126,3901,3418,1,135,58.396
80,3412.960,3112,3921,3410,1,136,58.396
81,3425.987,3086,3879,3421,1,137,58.396
82,3426.717,3154,3881,3419,1,138,58.396
83,3420.221,3121,3808,3415,1,139,58.396
84,3399.589,3059,3761,3389,1,140,58.396
85,3412.315,3127,3830,3410,1,141,58.396
86,3426.096,3136,3926,3415,1,142,58.396
