 ,Value
1,3407.493
2,3364.343
3,3378.716
4,3341.392
5,3319.711
6,3378.388
7,3352.683
8,3362.938
9,3404.590
10,3427.341
11,3382.103
12,3386.053
13,3434.407
14,3427.095
15,3327.551
16,3400.247
17,3389.298
18,3393.320
19,3397.752
20,3389.024
21,3414.722
22,3395.544
23,3388.224
24,3409.488
25,3381.263
26,3373.055
27,3380.377
28,3411.481
29,3404.803
30,3383.094
31,3426.723
32,3420.963
33,3434.978
34,3438.634
35,3371.914
36,3375.482
37,3396.168
38,3381.112
39,3390.000
40,3435.683
41,3374.012
42,3380.899
43,3399.050
44,3406.461
45,3414.252
46,3395.651
47,3382.225
48,3421.167
49,3435.559
50,3387.438
51,3415.141
52,3431.380
53,3428.136
54,3431.306
55,3403.872
56,3410.976
57,3391.407
58,3364.982
59,3393.400
60,3404.101
61,3395.231
62,3410.679
63,3388.608
64,3378.194
65,3396.902
66,3438.404
67,3375.949
68,3395.996
69,3380.290
70,3362.397
71,3405.031
72,3403.823
73,3385.258
74,3353.759
75,3354.030
76,3359.191
77,3386.455
78,3400.952
79,3410.804
80,3401.430
81,3402.038
82,3379.337
83,3368.266
84,3365.097
85,3382.212
86,3414.336
87,3353.302
88,3372.363
89,3394.152
90,3369.106
91,3392.694
92,3365.441
93,3375.271
94,3368.030
95,3371.833
96,3386.863
97,3395.630
98,3378.581
99,3383.473
100,3405.835
101,3419.950
102,3382.765
103,3377.934
104,3420.575
105,3381.815
106,3385.960
107,3400.872
108,3412.125
109,3401.016
110,3423.585
111,3414.283
112,3395.622
113,3389.568
114,3384.725
115,3419.535
116,3416.619
117,3368.727
118,3396.910
119,3413.822
120,3382.762
121,3387.646
122,3386.040
