X	Y
244.000	538.000
244.523	538.855
245.044	539.712
245.562	540.570
246.074	541.432
246.580	542.297
247.078	543.168
247.565	544.044
248.040	544.927
248.501	545.817
248.946	546.715
249.373	547.622
249.781	548.538
250.167	549.463
250.530	550.398
250.867	551.342
251.177	552.295
251.459	553.257
251.710	554.228
251.930	555.206
252.119	556.190
252.272	557.181
252.392	558.176
252.479	559.175
252.531	560.176
252.551	561.178
252.543	562.181
252.510	563.183
252.455	564.184
252.381	565.183
252.290	566.182
252.184	567.179
252.066	568.174
251.937	569.168
251.799	570.161
251.655	571.153
251.504	572.145
251.350	573.135
251.192	574.125
251.034	575.115
250.875	576.105
250.716	577.095
250.560	578.085
250.407	579.076
250.259	580.067
250.116	581.060
249.979	582.053
249.850	583.047
249.729	584.042
249.618	585.039
249.518	586.036
249.430	587.035
249.354	588.034
249.294	589.035
249.248	590.036
249.219	591.039
249.206	592.041
249.213	593.043
249.240	594.046
249.288	595.047
249.357	596.047
249.450	597.045
249.567	598.041
249.709	599.033
249.872	600.022
250.057	601.008
250.264	601.989
250.489	602.966
250.732	603.938
250.992	604.906
251.269	605.870
251.560	606.829
251.864	607.785
252.181	608.736
252.510	609.682
252.850	610.626
253.199	611.565
253.558	612.502
253.925	613.435
254.299	614.365
254.679	615.292
255.065	616.218
255.456	617.141
255.850	618.062
256.249	618.982
256.649	619.901
257.052	620.820
257.455	621.737
257.858	622.655
258.261	623.573
258.662	624.492
259.061	625.412
259.456	626.333
259.847	627.256
260.233	628.181
260.613	629.109
260.986	630.040
261.349	630.974
261.703	631.912
262.046	632.854
262.376	633.801
262.692	634.752
262.992	635.709
263.274	636.671
263.536	637.639
263.776	638.612
263.995	639.590
264.191	640.573
264.366	641.560
264.518	642.551
264.650	643.545
264.760	644.542
264.849	645.540
264.917	646.540
264.966	647.542
264.996	648.544
265.007	649.546
265.001	650.549
264.979	651.551
264.940	652.553
264.887	653.554
264.820	654.554
264.741	655.553
264.650	656.552
264.549	657.549
264.438	658.546
264.319	659.541
264.193	660.536
264.062	661.529
263.925	662.523
263.785	663.515
263.643	664.508
263.500	665.500
