 ,Value
1,3457.666
2,3436.230
3,3462.743
4,3440.348
5,3426.594
6,3474.779
7,3428.495
8,3438.768
9,3452.959
10,3408.899
11,3398.833
12,3441.223
13,3463.354
14,3414.889
15,3462.654
16,3385.315
17,3429.668
18,3472.272
19,3374.319
20,3399.928
21,3440.149
22,3454.559
23,3472.418
24,3487.845
25,3459.203
26,3399.476
27,3411.626
28,3449.147
29,3446.218
30,3521.558
31,3459.826
32,3460.620
33,3395.917
34,3404.215
35,3403.253
36,3434.761
37,3409.299
38,3425.981
39,3437.452
40,3459.931
41,3437.927
42,3458.925
43,3417.185
44,3416.177
45,3354.864
46,3369.664
47,3364.182
48,3384.816
49,3392.451
50,3404.726
51,3450.671
52,3427.629
53,3487.009
54,3410.668
55,3433.813
56,3431.245
57,3417.223
58,3405.856
59,3431.617
60,3402.689
61,3483.416
62,3420.500
63,3376.314
64,3407.108
65,3360.553
66,3355.934
67,3406.340
68,3454.170
69,3418.018
70,3346.263
71,3399.777
72,3380.478
73,3402.125
74,3432.548
75,3376.457
76,3392.240
77,3381.990
78,3350.046
79,3354.696
80,3383.990
81,3395.511
82,3393.868
83,3411.280
84,3364.217
85,3347.972
86,3395.332
87,3383.608
88,3442.229
89,3386.828
90,3366.105
91,3420.298
92,3398.484
93,3420.780
94,3360.685
95,3402.348
96,3432.538
97,3442.607
98,3418.402
99,3391.038
100,3373.374
101,3398.150
102,3411.940
103,3357.409
104,3365.289
105,3359.316
106,3377.411
107,3385.918
108,3366.477
109,3375.559
110,3357.297
111,3393.831
112,3351.756
113,3383.814
114,3344.550
115,3417.922
116,3493.364
117,3464.690
118,3424.660
119,3413.099
120,3433.424
121,3367.638
122,3362.121
123,3408.565
124,3353.073
125,3387.294
126,3351.894
127,3370.064
128,3359.083
129,3377.133
130,3371.835
131,3349.255
132,3425.916
133,3439.479
