X	Y
250.500	538.500
250.614	539.494
250.727	540.488
250.840	541.482
250.952	542.477
251.063	543.471
251.172	544.466
251.280	545.460
251.385	546.455
251.489	547.451
251.589	548.446
251.687	549.442
251.783	550.438
251.875	551.434
251.964	552.431
252.050	553.427
252.133	554.425
252.212	555.422
252.288	556.420
252.360	557.418
252.429	558.416
252.495	559.414
252.557	560.413
252.616	561.412
252.672	562.411
252.727	563.410
252.780	564.409
252.833	565.408
252.884	566.407
252.935	567.406
252.987	568.406
253.038	569.405
253.091	570.404
253.144	571.403
253.198	572.402
253.254	573.401
253.312	574.400
253.372	575.399
253.434	576.397
253.499	577.396
253.566	578.394
253.636	579.392
253.709	580.390
253.786	581.388
253.866	582.385
253.950	583.382
254.038	584.379
254.130	585.375
254.226	586.371
254.327	587.366
254.432	588.361
254.542	589.356
254.658	590.350
254.779	591.343
254.905	592.336
255.037	593.327
255.175	594.318
255.319	595.309
255.469	596.298
255.625	597.286
255.788	598.273
255.956	599.260
256.130	600.245
256.309	601.229
256.492	602.213
256.680	603.196
256.872	604.178
257.068	605.159
257.267	606.139
257.470	607.119
257.675	608.098
257.883	609.077
258.093	610.055
258.305	611.033
258.518	612.011
258.733	612.988
258.949	613.965
259.165	614.942
259.382	615.919
259.599	616.895
259.816	617.872
260.032	618.849
260.247	619.826
260.461	620.804
260.673	621.782
260.883	622.760
261.091	623.738
261.296	624.718
261.498	625.698
261.696	626.678
261.891	627.660
262.081	628.642
262.266	629.625
262.446	630.610
262.619	631.595
262.786	632.582
262.947	633.569
263.099	634.558
263.243	635.548
263.379	636.540
263.504	637.532
263.619	638.526
263.723	639.521
263.817	640.517
263.900	641.515
263.973	642.512
264.036	643.511
264.090	644.510
264.133	645.510
264.167	646.510
264.191	647.510
264.207	648.510
264.213	649.511
264.212	650.511
264.203	651.512
264.186	652.512
264.162	653.513
264.131	654.513
264.094	655.513
264.051	656.512
264.004	657.512
263.951	658.511
263.894	659.510
263.834	660.508
263.771	661.507
263.705	662.505
263.638	663.504
263.569	664.502
263.500	665.500
