 ,Value
1,3704.008
2,3706.648
3,3679.831
4,3664.859
5,3686.253
6,3711.426
7,3617.894
8,3672.856
9,3664.480
10,3699.068
11,3625.748
12,3628.336
13,3616.743
14,3637.130
15,3674.065
16,3623.992
17,3567.118
18,3633.264
19,3648.865
20,3656.298
21,3592.660
22,3623.354
23,3688.182
24,3654.066
25,3686.071
26,3706.519
27,3695.423
28,3692.564
29,3595.110
30,3696.452
31,3694.730
32,3635.038
33,3633.930
34,3570.674
35,3500.591
36,3499.221
37,3523.307
38,3560.864
39,3578.481
40,3521.630
41,3542.267
42,3598.370
43,3671.581
44,3681.782
45,3722.378
46,3669.066
47,3634.023
48,3639.297
49,3654.842
50,3711.626
51,3745.888
52,3829.640
53,3781.660
54,3713.558
55,3666.108
56,3752.292
57,3835.774
58,3756.352
59,3802.159
60,3785.127
61,3818.045
62,3796.953
63,3744.648
64,3798.082
65,3748.669
66,3690.319
67,3595.509
68,3595.788
69,3613.568
70,3625.603
71,3586.845
72,3513.343
73,3532.952
74,3494.287
75,3530.766
76,3558.774
77,3527.164
78,3546.920
79,3519.587
80,3531.533
81,3496.773
82,3482.292
83,3473.679
84,3522.094
85,3519.922
86,3506.226
87,3501.842
88,3537.764
89,3577.395
90,3538.503
91,3482.831
92,3478.846
93,3505.639
94,3505.863
95,3548.572
96,3489.311
97,3442.227
98,3480.950
99,3540.772
100,3551.863
101,3586.056
102,3533.757
103,3577.081
104,3665.117
105,3621.667
106,3548.916
107,3552.612
108,3501.978
109,3564.176
110,3567.146
111,3557.009
112,3558.462
113,3597.711
114,3537.212
115,3575.521
116,3613.868
117,3674.112
118,3577.212
119,3537.965
