 ,Value
1,3521.734
2,3542.079
3,3503.928
4,3539.146
5,3515.839
6,3576.902
7,3578.789
8,3533.400
9,3570.420
10,3524.650
11,3626.338
12,3628.606
13,3608.942
14,3619.391
15,3629.148
16,3597.646
17,3607.027
18,3578.756
19,3524.948
20,3570.859
21,3527.084
22,3511.184
23,3547.113
24,3522.621
25,3563.765
26,3520.552
27,3509.339
28,3489.792
29,3500.137
30,3471.108
31,3528.387
32,3465.583
33,3470.248
34,3509.354
35,3448.014
36,3430.813
37,3477.614
38,3523.924
39,3491.234
40,3448.615
41,3498.371
42,3553.619
43,3499.787
44,3525.228
45,3546.492
46,3540.233
47,3553.030
48,3545.257
49,3502.124
50,3509.565
51,3512.414
52,3541.036
53,3493.721
54,3530.057
55,3579.820
56,3554.340
57,3473.085
58,3500.257
59,3499.501
60,3545.094
61,3500.190
62,3557.343
63,3454.860
64,3477.211
65,3482.922
66,3520.456
67,3505.194
68,3491.273
