X	Y
204.500	339.500
203.754	340.168
203.008	340.836
202.263	341.505
201.520	342.176
200.778	342.848
200.038	343.524
199.302	344.202
198.568	344.884
197.839	345.569
197.113	346.259
196.392	346.954
195.676	347.654
194.966	348.360
194.261	349.071
193.563	349.789
192.872	350.513
192.187	351.244
191.511	351.983
190.842	352.728
190.182	353.481
189.531	354.241
188.889	355.010
188.256	355.786
187.633	356.569
187.020	357.361
186.417	358.161
185.826	358.969
185.244	359.784
184.674	360.607
184.114	361.437
183.564	362.274
183.025	363.118
182.497	363.969
181.980	364.826
181.473	365.690
180.977	366.559
180.491	367.435
180.016	368.317
179.552	369.204
179.099	370.097
178.657	370.995
178.225	371.899
177.805	372.808
177.397	373.722
176.999	374.641
176.613	375.565
176.238	376.493
175.875	377.426
175.524	378.364
175.184	379.306
174.857	380.252
174.542	381.203
174.239	382.157
173.948	383.115
173.670	384.077
173.405	385.043
173.153	386.012
172.914	386.984
172.688	387.960
172.476	388.938
172.278	389.920
172.093	390.904
171.922	391.891
171.765	392.879
171.620	393.870
171.489	394.863
171.369	395.857
171.262	396.853
171.166	397.849
171.082	398.847
171.008	399.846
170.944	400.845
170.890	401.845
170.846	402.845
170.811	403.846
170.785	404.847
170.768	405.848
170.758	406.849
170.756	407.851
170.762	408.852
170.775	409.853
170.794	410.854
170.819	411.855
170.851	412.856
170.888	413.857
170.930	414.857
170.978	415.857
171.030	416.857
171.086	417.857
171.147	418.857
171.211	419.856
171.279	420.855
171.350	421.854
171.423	422.852
171.500	423.851
171.578	424.849
171.658	425.847
171.741	426.845
171.824	427.843
171.909	428.840
171.994	429.838
172.080	430.836
172.167	431.833
