X	Y
220.167	329.167
219.379	329.790
218.592	330.413
217.805	331.037
217.018	331.661
216.232	332.285
215.446	332.910
214.661	333.536
213.877	334.163
213.093	334.791
212.310	335.420
211.529	336.050
210.748	336.682
209.969	337.316
209.192	337.951
208.416	338.588
207.641	339.227
206.869	339.869
206.098	340.512
205.330	341.159
204.564	341.808
203.800	342.460
203.038	343.114
202.280	343.772
201.525	344.434
200.772	345.099
200.023	345.768
199.278	346.440
198.536	347.117
197.798	347.798
197.064	348.484
196.335	349.174
195.611	349.869
194.892	350.570
194.178	351.276
193.470	351.988
192.767	352.706
192.071	353.430
191.383	354.160
190.701	354.897
190.027	355.642
189.361	356.393
188.704	357.152
188.056	357.919
187.418	358.695
186.790	359.478
186.174	360.271
185.569	361.073
184.978	361.884
184.399	362.705
183.834	363.535
183.283	364.375
182.747	365.223
182.225	366.081
181.718	366.948
181.227	367.824
180.752	368.708
180.292	369.601
179.849	370.502
179.422	371.411
179.013	372.328
178.621	373.252
178.246	374.184
177.888	375.122
177.548	376.066
177.226	377.018
176.921	377.974
176.634	378.937
176.365	379.904
176.114	380.876
175.880	381.853
175.664	382.833
175.465	383.817
175.284	384.805
175.119	385.795
174.971	386.789
174.840	387.784
174.724	388.782
174.624	389.781
174.540	390.781
174.469	391.783
174.413	392.785
174.369	393.789
174.338	394.792
174.319	395.796
174.311	396.800
174.313	397.804
174.326	398.808
174.348	399.812
174.378	400.816
174.417	401.819
174.463	402.822
174.517	403.825
174.576	404.827
174.642	405.829
174.713	406.831
174.788	407.832
174.868	408.833
174.952	409.834
175.038	410.834
175.128	411.834
175.219	412.834
175.312	413.834
175.406	414.834
175.500	415.833
