 ,Value
1,3360.780
2,3360.404
3,3307.045
4,3348.553
5,3324.094
6,3316.323
7,3355.233
8,3372.394
9,3364.319
10,3316.203
11,3319.442
12,3356.410
13,3341.681
14,3310.413
15,3304.828
16,3324.075
17,3304.308
18,3291.008
19,3297.335
20,3302.020
21,3281.243
22,3288.847
23,3301.938
24,3332.913
25,3308.195
26,3289.740
27,3307.905
28,3308.184
29,3306.788
30,3283.263
31,3317.555
32,3288.715
33,3288.657
34,3271.334
35,3311.167
36,3274.145
37,3279.778
38,3297.206
39,3297.928
40,3284.956
41,3297.792
42,3260.540
43,3264.582
44,3329.360
45,3295.795
46,3305.933
47,3314.674
48,3286.143
49,3299.174
50,3309.561
51,3283.677
52,3281.738
53,3314.157
54,3357.261
55,3330.896
56,3314.690
57,3328.013
58,3296.592
59,3286.956
60,3276.480
61,3280.974
62,3322.664
63,3283.599
64,3254.215
65,3299.309
66,3306.422
67,3332.543
68,3322.363
69,3298.010
70,3320.678
71,3345.130
72,3325.906
73,3307.652
74,3276.905
75,3324.384
76,3319.293
77,3336.112
78,3360.336
79,3316.032
80,3359.093
81,3366.942
82,3323.430
83,3298.761
84,3316.063
85,3332.368
86,3300.363
87,3274.099
88,3265.346
89,3329.098
90,3357.133
91,3324.405
92,3319.932
93,3347.494
94,3372.283
95,3347.469
96,3369.394
97,3345.271
98,3343.331
99,3388.475
100,3348.363
101,3346.202
102,3322.079
103,3311.824
104,3355.438
105,3354.024
106,3370.388
107,3366.288
108,3402.050
109,3411.302
110,3401.797
111,3397.886
112,3396.053
113,3372.874
114,3378.336
115,3408.955
116,3388.181
117,3396.576
