 ,Value
1,3689.538
2,3751.906
3,3725.361
4,3687.532
5,3755.091
6,3677.394
7,3569.936
8,3663.446
9,3697.168
10,3677.646
11,3689.586
12,3715.073
13,3670.599
14,3694.071
15,3694.038
16,3664.901
17,3676.514
18,3732.215
19,3749.909
20,3817.536
21,3694.764
22,3711.184
23,3789.494
24,3718.491
25,3760.611
26,3786.489
27,3857.323
28,3722.085
29,3665.427
30,3651.318
31,3668.352
32,3732.714
33,3634.307
34,3660.872
35,3598.436
36,3621.355
37,3654.136
38,3684.576
39,3664.429
40,3675.345
41,3651.137
42,3666.467
43,3660.683
44,3680.168
45,3574.540
46,3598.046
47,3591.149
48,3622.544
49,3672.071
