X	Y
275.500	440.500
275.625	441.492
275.749	442.483
275.874	443.475
275.998	444.466
276.123	445.458
276.247	446.449
276.371	447.441
276.495	448.433
276.618	449.424
276.742	450.416
276.865	451.408
276.987	452.400
277.110	453.391
277.232	454.383
277.353	455.375
277.474	456.367
277.594	457.359
277.714	458.351
277.834	459.344
277.952	460.336
278.070	461.328
278.188	462.321
278.304	463.313
278.420	464.306
278.535	465.299
278.649	466.291
278.762	467.284
278.874	468.277
278.985	469.271
279.094	470.264
279.203	471.257
279.310	472.251
279.417	473.245
279.521	474.238
279.624	475.232
279.726	476.227
279.826	477.221
279.925	478.215
280.021	479.210
280.116	480.205
280.209	481.200
280.299	482.195
280.388	483.191
280.473	484.186
280.557	485.182
280.637	486.178
280.715	487.175
280.790	488.171
280.862	489.168
280.931	490.165
280.996	491.162
281.058	492.159
281.117	493.157
281.172	494.155
281.223	495.153
281.270	496.151
281.314	497.150
281.354	498.148
281.391	499.147
281.424	500.146
281.453	501.145
281.478	502.144
281.500	503.143
281.518	504.142
281.533	505.141
281.545	506.140
281.553	507.140
281.559	508.139
281.561	509.138
281.561	510.138
281.558	511.137
281.552	512.136
281.544	513.136
281.533	514.135
281.521	515.134
281.506	516.133
281.489	517.133
281.471	518.132
281.451	519.131
281.430	520.130
281.408	521.129
281.385	522.128
281.362	523.127
281.338	524.126
281.314	525.126
281.291	526.125
281.268	527.124
281.245	528.123
281.222	529.122
281.201	530.121
281.180	531.120
281.160	532.119
281.142	533.118
281.124	534.118
281.108	535.117
281.094	536.116
281.082	537.115
281.071	538.115
281.063	539.114
281.056	540.113
281.052	541.113
281.050	542.112
281.051	543.111
281.055	544.111
281.062	545.110
281.072	546.109
281.085	547.109
281.102	548.108
281.122	549.107
281.147	550.106
281.175	551.105
281.208	552.104
281.245	553.102
281.288	554.101
281.335	555.099
281.388	556.097
281.446	557.095
281.511	558.092
281.582	559.089
281.659	560.085
281.744	561.081
281.837	562.076
281.937	563.070
282.046	564.063
282.165	565.056
282.293	566.047
282.431	567.037
282.581	568.025
282.743	569.011
282.916	569.995
283.101	570.977
283.298	571.957
283.507	572.934
283.728	573.909
283.961	574.881
284.205	575.849
284.462	576.815
284.729	577.778
285.009	578.738
285.300	579.694
285.601	580.646
285.913	581.596
286.236	582.542
286.567	583.484
286.909	584.424
287.259	585.360
287.617	586.293
287.983	587.223
288.355	588.150
288.734	589.075
289.119	589.997
289.508	590.917
289.902	591.836
290.298	592.753
290.698	593.669
291.098	594.585
291.500	595.500
